product_id,product_name,category,sub_category,brand,model_no,color,size,weight_kg,cost_price,mrp,supplier_id,manufacture_date,expiry_date,warranty_months,is_returnable,is_active,created_date,updated_ts,source_system
PRD1119,,Electronics,Premium,Briscoe,M1207,Red,M,,,,SUP10,2025-03-16,2024-05-15,12.0,Y,Y,2025-05-06,2024-12-20 00:00:00,ERP
PRD1107,,Furniture,Small,Briscoe,,Black,L,,1353.51,1289.8,SUP53,,invalid_date,24.0,,,,,ERP
PRD1160,Product_204,Kitchen,Large,Briscoe,,White,L,,,2461.95,,,,36.0,,Y,invalid_date,,PIM
PRD1196,Product_205,Furniture,,Briscoe,,Black,S,0.66,,2264.58,,invalid_date,invalid_date,36.0,N,,2025-01-23,invalid_ts,PIM
PRD1007,,,Small,,M1695,Red,S,,1213.23,426.77,SUP36,2025-07-16,invalid_date,36.0,N,N,,2024-07-27 00:00:00,
PRD1143,Product_207,Home,Large,Briscoe,M3682,,L,15.8,,,SUP196,,,12.0,Y,Y,,2025-09-11 00:00:00,ERP
PRD1169,Product_208,Home,Small,Other,M3937,Red,L,,,,,,invalid_date,12.0,Y,Y,2024-01-25,,
PRD1087,,Electronics,,Other,,,L,,,,SUP169,invalid_date,,12.0,Y,,2025-02-10,2024-10-07 00:00:00,ERP
PRD1047,,Furniture,Premium,,,White,S,8.39,,1975.82,SUP67,invalid_date,,,,,,invalid_ts,
PRD1057,,Electronics,Premium,Other,M2913,Black,M,9.09,754.42,1002.03,,invalid_date,,12.0,Y,Y,invalid_date,2025-01-20 00:00:00,ERP
PRD1049,,Furniture,Large,Other,,Black,S,,1479.2,2373.48,SUP27,,invalid_date,24.0,N,Y,2024-06-24,,PIM
PRD1007,Product_213,Furniture,,Other,M3047,White,M,17.52,1203.21,1371.18,SUP146,2024-08-27,invalid_date,24.0,,Y,invalid_date,invalid_ts,ERP
PRD1030,,Electronics,Large,Living&Co,M310,Black,S,3.36,,1342.33,,invalid_date,,,Y,,invalid_date,,ERP
PRD1099,Product_215,Furniture,Large,Other,,Red,L,,491.59,2383.74,,invalid_date,invalid_date,24.0,Y,Y,,2024-05-08 00:00:00,
PRD1072,,Kitchen,Small,,M1113,,L,,283.07,,,2024-08-15,invalid_date,24.0,,Y,invalid_date,2025-03-11 00:00:00,ERP
PRD1062,,Home,Premium,Briscoe,M3724,,S,14.08,140.08,,,invalid_date,invalid_date,12.0,Y,,2024-12-29,2025-02-19 00:00:00,PIM
PRD1027,Product_218,Furniture,Premium,Briscoe,M3035,Red,S,,121.42,,,2024-12-16,invalid_date,,Y,Y,,2024-01-31 00:00:00,
PRD1116,Product_219,Home,Small,Briscoe,M1815,White,L,10.83,1088.27,,,,2025-06-16,,,N,invalid_date,2024-03-31 00:00:00,PIM
PRD1062,,Furniture,,Briscoe,M2959,,S,,,,,2025-04-10,2024-11-26,36.0,,Y,,invalid_ts,PIM
PRD1167,Product_221,Kitchen,,Other,,Black,M,2.9,,,,2025-03-08,,,,Y,invalid_date,2025-11-24 00:00:00,ERP
PRD1135,,Furniture,Large,Briscoe,,Red,L,7.33,,1645.74,SUP28,2024-07-06,invalid_date,,Y,,,2025-04-11 00:00:00,PIM
PRD1095,,Electronics,Premium,Other,,White,,,,1030.89,SUP119,invalid_date,invalid_date,36.0,N,,invalid_date,2024-01-09 00:00:00,PIM
PRD1192,,Furniture,,Living&Co,M2414,,M,13.21,592.52,2775.94,,2024-10-31,2025-04-25,12.0,N,,invalid_date,2025-01-17 00:00:00,
PRD1080,Product_225,Furniture,,Living&Co,,,M,,1123.42,881.92,,invalid_date,2024-01-30,,N,,2025-10-11,2025-03-06 00:00:00,PIM
PRD1098,,Furniture,Small,Living&Co,M2348,White,L,3.77,1152.49,2392.07,,invalid_date,,24.0,,N,invalid_date,2024-02-24 00:00:00,ERP
PRD1083,,Electronics,Premium,,,White,M,9.1,,541.85,,2025-04-03,invalid_date,36.0,N,Y,,2024-11-04 00:00:00,ERP
PRD1050,Product_228,,,Briscoe,,Black,S,,942.22,1072.88,SUP165,,,12.0,Y,Y,,invalid_ts,
PRD1119,Product_229,Kitchen,,Other,M439,,S,,,2682.88,,,,24.0,N,N,,invalid_ts,ERP
PRD1121,Product_230,,Premium,Living&Co,,Red,S,,381.63,1491.64,,invalid_date,invalid_date,12.0,N,N,invalid_date,invalid_ts,ERP
PRD1071,,Home,Small,Briscoe,,White,,6.99,1288.61,,SUP103,invalid_date,,24.0,N,Y,,2025-10-19 00:00:00,PIM
PRD1200,Product_232,Electronics,Premium,,,White,,,,,SUP3,invalid_date,invalid_date,12.0,Y,,invalid_date,,PIM
PRD1131,,,Large,,M540,,S,,1119.17,2564.49,,invalid_date,2025-02-21,,N,,2024-04-14,,ERP
PRD1002,,,Small,Other,M4345,Red,S,18.14,363.61,2105.82,,2024-05-17,,24.0,N,,invalid_date,2025-09-16 00:00:00,ERP
PRD1112,Product_235,Furniture,Large,,M1036,,M,13.54,,1285.94,,2025-07-06,,24.0,,,,,PIM
PRD1108,Product_236,Kitchen,,Briscoe,,Black,,13.29,887.09,2219.09,,invalid_date,,36.0,Y,N,,,
PRD1184,Product_237,Furniture,Small,Other,,Black,L,,,,SUP2,,,12.0,,,,,PIM
PRD1182,Product_238,Electronics,Premium,Other,,Red,M,,544.88,786.0,SUP56,2025-09-17,,24.0,,Y,invalid_date,invalid_ts,PIM
PRD1084,,Electronics,,,,White,S,10.45,600.61,1797.09,,2024-10-13,invalid_date,24.0,,,invalid_date,2025-09-04 00:00:00,
PRD1119,Product_240,,,Living&Co,,Black,,13.33,,741.89,,2024-08-26,2024-08-08,24.0,,N,2024-05-31,invalid_ts,
PRD1176,,Kitchen,Large,,,Black,,1.64,1158.77,2978.19,SUP124,,,,Y,,invalid_date,,ERP
PRD1054,,Home,Small,,M31,Black,,17.55,,,SUP86,invalid_date,invalid_date,,Y,N,invalid_date,invalid_ts,
PRD1179,,Electronics,Small,Briscoe,M1213,White,L,17.38,,993.16,SUP176,invalid_date,invalid_date,36.0,Y,Y,,2025-06-10 00:00:00,PIM
PRD1017,Product_244,Home,Small,Other,,White,M,5.47,881.76,,SUP17,invalid_date,invalid_date,12.0,Y,Y,2024-11-13,2025-01-03 00:00:00,ERP
PRD1146,,Furniture,Premium,Briscoe,M3758,Red,M,,305.08,,,2025-02-02,,,N,N,2025-01-27,2024-12-09 00:00:00,
PRD1070,,Kitchen,Premium,,,,L,,765.32,977.8,SUP151,invalid_date,2024-03-08,,Y,,invalid_date,invalid_ts,ERP
PRD1055,Product_247,Electronics,Premium,Other,,Red,S,19.7,1226.07,,,,2024-08-03,12.0,,N,,invalid_ts,
PRD1127,Product_248,,,,M4,Red,,11.94,295.28,1811.69,,2024-01-15,,,Y,N,2024-04-29,2024-04-07 00:00:00,
PRD1190,Product_249,,,Briscoe,M3673,Red,M,18.75,,2838.98,,2025-08-07,2025-02-23,24.0,N,N,,,ERP
PRD1034,Product_250,Kitchen,Premium,Briscoe,M1101,,,,,,,invalid_date,,,,,,2025-08-14 00:00:00,PIM
PRD1115,Product_251,Furniture,Large,Living&Co,M2859,White,,9.18,464.27,,,2024-11-15,,36.0,,Y,,,PIM
PRD1031,,Kitchen,Small,Briscoe,,White,L,,899.4,,,invalid_date,2024-07-29,24.0,Y,N,invalid_date,2025-10-07 00:00:00,
PRD1155,,Home,Premium,Living&Co,M4728,Red,L,15.21,,,SUP87,invalid_date,,12.0,N,,invalid_date,2025-03-24 00:00:00,ERP
PRD1055,Product_254,Home,Large,Other,M4962,,M,14.37,901.94,,SUP191,invalid_date,,24.0,Y,N,,invalid_ts,PIM
PRD1015,,Furniture,Small,Other,M1030,,M,,,,SUP29,invalid_date,2024-06-06,36.0,N,N,2025-11-14,,ERP
PRD1197,Product_256,Electronics,,,M779,,,4.95,411.52,,SUP115,2024-03-02,,36.0,N,N,invalid_date,invalid_ts,
PRD1179,,Furniture,Large,,,,M,,,2945.47,,2024-02-08,invalid_date,24.0,Y,Y,invalid_date,invalid_ts,ERP
PRD1139,Product_258,Electronics,Large,Other,M554,Red,,,857.81,,SUP196,,,24.0,Y,Y,invalid_date,invalid_ts,
PRD1188,Product_259,Furniture,Small,Briscoe,M2267,White,,,897.43,1614.65,SUP168,2025-03-09,,36.0,,,invalid_date,invalid_ts,
PRD1188,,Kitchen,Premium,Briscoe,M3767,Black,,,522.71,,,,invalid_date,36.0,,Y,invalid_date,,PIM
PRD1147,,Home,Premium,Other,,,,13.75,,2073.94,SUP196,2024-07-25,,,Y,Y,2024-12-29,2024-10-02 00:00:00,PIM
PRD1046,Product_262,Electronics,Large,Briscoe,M4369,Black,S,,,1070.9,SUP67,,,,,N,invalid_date,2024-11-26 00:00:00,ERP
PRD1193,,Electronics,Large,Briscoe,M1333,White,L,2.27,161.45,604.37,,2024-08-20,invalid_date,24.0,,,invalid_date,invalid_ts,PIM
PRD1151,,Home,Large,Other,,,M,,1381.92,,,invalid_date,invalid_date,36.0,Y,N,2024-09-26,invalid_ts,PIM
PRD1054,,,Small,Living&Co,M4820,White,S,1.92,819.47,,,,invalid_date,,,Y,invalid_date,2025-10-21 00:00:00,
PRD1097,Product_266,Furniture,Small,Briscoe,M4428,Red,M,5.08,,1167.83,SUP89,,,36.0,Y,Y,invalid_date,,ERP
PRD1073,Product_267,Electronics,Premium,Other,M4272,,M,6.63,,1168.16,,,2024-08-08,36.0,N,N,,2025-06-10 00:00:00,
PRD1167,,,Large,Briscoe,,White,S,12.17,890.97,1257.72,,,,,,N,2025-05-28,invalid_ts,ERP
PRD1153,Product_269,Kitchen,Large,Living&Co,,White,S,3.11,953.72,1134.89,SUP60,,invalid_date,36.0,N,,2025-04-30,,ERP
PRD1097,Product_270,Home,Premium,Briscoe,M4067,,M,6.29,,,,,invalid_date,24.0,,,2025-09-21,2025-05-28 00:00:00,
PRD1023,Product_271,,Premium,Living&Co,M3889,White,,,1168.19,,SUP177,invalid_date,2024-01-31,24.0,N,N,invalid_date,,
PRD1077,Product_272,Furniture,Premium,,M789,,S,10.47,,1768.34,SUP172,,,36.0,Y,N,2024-09-25,invalid_ts,ERP
PRD1053,Product_273,Electronics,Premium,Briscoe,,White,M,,1135.75,469.06,,invalid_date,,12.0,Y,Y,invalid_date,,
PRD1048,Product_274,Furniture,Premium,,,White,L,3.52,,1122.42,SUP107,,invalid_date,12.0,N,N,2025-03-27,,ERP
PRD1028,,Furniture,Large,Living&Co,M1405,White,,11.29,,1302.93,,2024-01-13,2025-07-03,12.0,N,Y,2025-05-19,invalid_ts,
PRD1019,,Electronics,Premium,Living&Co,,White,L,,,1911.76,SUP175,invalid_date,invalid_date,,Y,N,2024-08-22,2024-06-09 00:00:00,
PRD1009,,Furniture,Small,Briscoe,,Red,,2.03,1000.27,,SUP159,invalid_date,,12.0,Y,,2024-07-25,invalid_ts,PIM
PRD1152,,Electronics,Small,Living&Co,M2923,Black,,,,,SUP194,,2024-09-19,24.0,N,,,,
PRD1089,,Kitchen,Premium,Living&Co,M3491,,M,,1392.41,,,,invalid_date,12.0,Y,N,2024-08-09,2025-09-15 00:00:00,ERP
PRD1080,,,Premium,Living&Co,,White,S,0.51,937.86,2788.31,,2025-10-03,invalid_date,12.0,Y,Y,,2025-07-16 00:00:00,PIM
PRD1103,Product_281,Electronics,Small,Living&Co,M1568,,L,19.33,,,,2024-11-22,2024-07-19,24.0,N,N,,2024-06-12 00:00:00,PIM
PRD1026,,,Small,Living&Co,M2699,White,S,12.36,1333.44,2525.14,SUP137,,2024-05-29,36.0,Y,,,2024-06-29 00:00:00,
PRD1191,Product_283,Furniture,Large,Other,,Red,L,,460.85,,SUP171,2024-11-18,invalid_date,,,,2024-07-16,,ERP
PRD1102,Product_284,,Large,Living&Co,M1214,,M,17.66,,1958.34,,2025-03-29,,,Y,,2025-01-29,2025-10-19 00:00:00,PIM
PRD1127,,,Large,Other,M2944,,M,12.68,1031.32,,SUP7,invalid_date,2025-01-04,24.0,Y,Y,,,
PRD1112,Product_286,Furniture,Premium,Other,,Red,L,,367.84,2224.24,,2025-10-02,2025-10-14,24.0,,Y,2024-10-13,invalid_ts,PIM
PRD1127,,Kitchen,Small,Briscoe,,,S,16.78,,256.19,SUP109,invalid_date,,36.0,N,,2024-09-20,invalid_ts,ERP
PRD1172,,Kitchen,,Other,M2699,Red,S,4.52,,2214.58,SUP155,2024-04-08,2024-12-29,,,,invalid_date,invalid_ts,
PRD1151,,Home,Premium,,,White,,,,1143.53,SUP40,invalid_date,invalid_date,24.0,,N,2025-02-12,invalid_ts,
PRD1144,,Furniture,Small,Briscoe,M3813,Black,,10.54,162.84,811.91,SUP36,invalid_date,invalid_date,,Y,Y,2024-07-01,invalid_ts,
PRD1191,Product_291,Home,Premium,Other,M4842,Red,M,4.01,,2190.76,SUP112,invalid_date,invalid_date,12.0,Y,Y,2025-01-13,2025-07-29 00:00:00,PIM
PRD1136,Product_292,Electronics,,,M3840,White,,,,793.5,,2025-08-17,invalid_date,12.0,,,2025-06-09,,ERP
PRD1090,Product_293,,Large,Living&Co,M403,White,L,,284.18,1923.9,,,2025-03-12,24.0,,N,,2025-01-31 00:00:00,PIM
PRD1018,Product_294,Furniture,Small,Other,,White,,,,,,2024-03-27,2024-04-22,24.0,Y,Y,invalid_date,,ERP
PRD1061,,Furniture,Small,Living&Co,,Red,M,19.67,,1602.79,SUP122,,invalid_date,12.0,,Y,invalid_date,2024-02-04 00:00:00,PIM
PRD1097,,Kitchen,,Briscoe,M1984,,S,,,,,,,,Y,N,invalid_date,,
PRD1090,Product_297,Furniture,Large,Briscoe,,,L,17.67,,,,invalid_date,invalid_date,,Y,,invalid_date,invalid_ts,PIM
PRD1157,,,,Other,,White,M,,,1512.56,,2024-07-05,2025-07-18,36.0,N,N,invalid_date,invalid_ts,
PRD1051,Product_299,Electronics,Small,Briscoe,M4650,Black,,,1108.02,,SUP23,2024-12-21,2024-10-23,12.0,Y,,2025-03-18,invalid_ts,ERP
PRD1137,Product_300,Home,Large,Other,,White,,14.71,,,SUP167,,invalid_date,12.0,Y,Y,2025-04-19,2025-10-27 00:00:00,ERP
PRD1037,Product_301,Kitchen,Premium,Other,,Black,,10.89,,582.25,SUP92,invalid_date,,12.0,,N,2024-11-20,2024-05-23 00:00:00,ERP
PRD1002,Product_302,,Small,,M2392,Red,L,,1471.35,,SUP172,invalid_date,,,,N,,invalid_ts,ERP
PRD1015,Product_303,,Small,Briscoe,M933,Black,M,18.85,211.8,2143.31,SUP7,invalid_date,invalid_date,12.0,Y,N,invalid_date,2024-11-12 00:00:00,ERP
PRD1100,,Kitchen,Large,Briscoe,,Black,M,19.25,821.65,,SUP75,invalid_date,2024-08-13,12.0,Y,,invalid_date,2024-02-18 00:00:00,PIM
PRD1013,Product_305,,Premium,,M2608,White,L,1.88,,2123.82,SUP163,2025-06-20,2024-11-13,12.0,N,N,2025-06-19,invalid_ts,
PRD1170,Product_306,Kitchen,Small,,,White,L,,,355.0,,,2025-04-22,36.0,Y,Y,,,
PRD1081,,Kitchen,Premium,,M3528,Black,S,,1425.62,1532.61,,2024-12-18,2024-06-06,36.0,,,invalid_date,invalid_ts,
PRD1161,,Furniture,Large,Briscoe,,Red,L,,706.41,2836.89,,invalid_date,2025-06-11,12.0,,,2024-12-10,invalid_ts,
PRD1045,,Kitchen,Small,,,White,,,,449.59,,invalid_date,,24.0,Y,,invalid_date,invalid_ts,ERP
PRD1153,Product_310,Electronics,Large,Other,,Red,L,11.78,,2530.97,,invalid_date,invalid_date,36.0,N,N,,invalid_ts,
PRD1023,,Electronics,,Other,M1766,,S,,,2996.01,SUP69,2024-12-03,2025-03-20,24.0,,,,2024-03-05 00:00:00,PIM
PRD1156,Product_312,Furniture,Large,Briscoe,,White,,19.87,99.33,,,,2024-09-13,36.0,Y,Y,,2025-11-14 00:00:00,PIM
PRD1075,Product_313,Furniture,Small,Other,M810,White,S,2.03,,629.55,SUP60,invalid_date,2024-04-30,12.0,N,N,2025-05-11,invalid_ts,
PRD1129,Product_314,Electronics,Small,Living&Co,M1644,Black,L,12.48,1463.07,998.97,SUP148,2024-10-01,invalid_date,12.0,N,,,2025-10-21 00:00:00,PIM
PRD1127,Product_315,Electronics,Large,,M3665,White,M,12.21,77.19,2218.62,SUP67,2024-09-14,,12.0,N,N,,2025-04-04 00:00:00,ERP
PRD1199,,Kitchen,,,M3592,Black,S,,,2293.53,SUP96,invalid_date,,,N,Y,invalid_date,2025-06-22 00:00:00,
PRD1175,Product_317,Furniture,,,,Red,M,2.05,689.34,1620.45,SUP179,invalid_date,2024-02-04,36.0,Y,Y,,2025-09-19 00:00:00,ERP
PRD1074,Product_318,Kitchen,,Other,M4478,,L,,,458.96,,invalid_date,invalid_date,24.0,,,2024-03-03,invalid_ts,PIM
PRD1064,,Kitchen,Large,Living&Co,M2274,,S,,,952.47,SUP16,2024-10-21,invalid_date,24.0,,,invalid_date,invalid_ts,
PRD1197,,,Large,,,,M,12.74,,,,invalid_date,invalid_date,36.0,,Y,2024-12-21,invalid_ts,
PRD1022,Product_321,Furniture,Premium,Other,,,S,,,,,2024-08-09,invalid_date,,Y,Y,,invalid_ts,PIM
PRD1018,Product_322,Kitchen,Small,Briscoe,M4694,Red,S,12.92,,2418.64,,invalid_date,invalid_date,36.0,N,Y,,,PIM
PRD1052,Product_323,Home,Small,Living&Co,M743,Black,S,10.75,,2366.2,SUP87,2025-11-16,2025-03-05,24.0,,,2024-12-17,,ERP
PRD1064,Product_324,Electronics,Small,Living&Co,M3343,,L,13.33,921.9,877.99,SUP142,2025-04-05,,24.0,N,,invalid_date,,
PRD1198,Product_325,Furniture,Small,,,,S,8.43,,,SUP48,2024-03-04,,,Y,N,2024-09-14,invalid_ts,ERP
PRD1045,,Electronics,Premium,Other,M3814,,L,0.74,337.64,,,,,12.0,,,invalid_date,2024-08-01 00:00:00,PIM
PRD1178,,Furniture,Small,Briscoe,,Red,L,7.85,,1594.39,,2024-08-15,,24.0,,N,invalid_date,,PIM
PRD1097,Product_328,Home,,Living&Co,,Black,S,,833.53,2370.7,SUP42,,,36.0,Y,N,2025-07-16,,
PRD1039,,Home,Large,Living&Co,,Black,,0.92,,1821.2,,invalid_date,2025-09-26,24.0,N,N,invalid_date,,PIM
PRD1036,Product_330,Furniture,Small,Other,M3185,White,,19.47,1153.16,2835.95,SUP67,2025-06-27,,24.0,Y,,2024-10-27,invalid_ts,
PRD1065,Product_331,Electronics,,Briscoe,M2045,Red,L,18.1,1474.79,,,,invalid_date,24.0,Y,N,2025-04-29,,PIM
PRD1184,Product_332,Home,Premium,,,White,,,468.26,2809.25,SUP39,,invalid_date,,,,2025-03-14,2024-08-04 00:00:00,
PRD1096,Product_333,Electronics,Premium,Living&Co,M4438,Black,,,437.31,2209.63,,2024-07-02,,12.0,Y,N,,invalid_ts,PIM
PRD1009,Product_334,Electronics,Small,Living&Co,M1904,Red,L,5.01,,,,,invalid_date,,Y,,invalid_date,,
PRD1058,,Home,Small,Other,M4640,Black,M,,297.37,1086.72,,2025-05-24,,,N,,invalid_date,invalid_ts,PIM
PRD1007,,Kitchen,Small,Briscoe,M1416,Black,M,19.58,,1286.77,,2024-03-18,invalid_date,,Y,N,invalid_date,,PIM
PRD1182,Product_337,Kitchen,Premium,Other,M1393,,S,15.83,1112.26,,SUP156,,,,N,Y,2024-10-05,2025-05-26 00:00:00,PIM
PRD1171,,,Small,Briscoe,,White,M,12.89,,2882.38,SUP39,invalid_date,,12.0,Y,Y,invalid_date,invalid_ts,ERP
PRD1049,Product_339,Furniture,Small,Other,M4689,White,,,,,SUP125,invalid_date,,36.0,N,N,,invalid_ts,
PRD1132,,Kitchen,,,,Black,L,14.15,639.93,,,invalid_date,invalid_date,,Y,,,invalid_ts,PIM
PRD1102,,Furniture,Small,,M2544,Red,S,,,,,invalid_date,2024-07-09,24.0,,,,2025-09-21 00:00:00,
PRD1184,,Furniture,,,,White,L,,,2352.79,SUP151,2025-05-07,,36.0,N,N,,,
PRD1089,Product_343,Home,Small,Living&Co,,,L,4.51,991.17,2349.17,SUP66,2025-02-09,2025-07-26,,Y,N,invalid_date,2025-10-18 00:00:00,PIM
PRD1055,,Furniture,Small,Briscoe,,,,5.22,,,,invalid_date,2024-10-09,12.0,Y,N,,,ERP
PRD1068,,Furniture,Large,Other,,White,L,,,,SUP18,,2024-06-24,36.0,,Y,,,
PRD1162,,Kitchen,,,M4497,White,M,,,,SUP110,2024-09-04,2025-05-04,24.0,N,,,invalid_ts,
PRD1075,Product_347,Electronics,Premium,,M2676,Black,M,,,,,2024-05-30,2024-07-05,,N,,2024-10-22,,
PRD1184,Product_348,Furniture,Premium,Briscoe,,,L,12.36,,,,,2024-06-24,24.0,N,Y,2025-09-28,2025-09-22 00:00:00,
PRD1033,,Electronics,Small,Briscoe,M2489,White,M,,,1778.0,,invalid_date,2025-08-13,24.0,N,N,2024-03-20,invalid_ts,PIM
PRD1166,Product_350,Home,Small,Living&Co,M1044,,,8.22,528.96,663.88,,invalid_date,2025-07-26,12.0,N,N,invalid_date,invalid_ts,
PRD1175,,Electronics,Premium,,M275,White,,,943.78,,,2025-05-15,2025-04-27,12.0,Y,,,invalid_ts,
PRD1181,Product_352,,,Briscoe,,White,S,7.52,,1096.0,SUP84,,,36.0,Y,N,,,PIM
PRD1184,,Furniture,Premium,Briscoe,M3986,,M,,,,,,2025-05-19,36.0,Y,Y,invalid_date,2025-03-01 00:00:00,ERP
PRD1111,,Furniture,Premium,Briscoe,,,L,9.5,,2614.61,,invalid_date,invalid_date,24.0,,,,2024-08-30 00:00:00,ERP
PRD1150,,,,Living&Co,,Red,,12.5,384.75,,SUP72,invalid_date,,36.0,Y,Y,,invalid_ts,PIM
PRD1031,Product_356,Electronics,,Briscoe,M273,Red,M,,156.12,679.39,SUP195,2024-02-16,invalid_date,,N,Y,invalid_date,,
PRD1021,Product_357,Electronics,Large,Other,,Red,S,,206.91,1678.39,SUP88,2025-07-15,,24.0,Y,,2025-10-07,,ERP
PRD1023,,Furniture,Premium,Living&Co,,White,,,,1392.76,,2024-01-16,invalid_date,36.0,N,Y,,2025-08-31 00:00:00,
PRD1081,,Kitchen,Premium,,,Red,S,9.79,,2722.81,,,invalid_date,36.0,N,,,,
PRD1092,Product_360,Kitchen,Premium,Living&Co,,Red,,,781.76,1294.7,SUP143,,,,N,,,,ERP
PRD1040,,Furniture,Small,Briscoe,M3215,Black,M,,,2936.96,SUP37,2025-07-01,2024-08-31,36.0,Y,,invalid_date,,
PRD1110,,Home,Large,Briscoe,M222,,M,3.52,1359.29,,SUP51,2025-04-19,2024-10-09,36.0,Y,Y,,invalid_ts,PIM
PRD1059,Product_363,,Large,Other,M3573,,L,2.3,844.4,207.07,SUP90,2025-03-16,2025-03-08,24.0,,,2025-03-23,,ERP
PRD1077,Product_364,,Premium,,,Red,S,,,,SUP43,2025-08-10,2025-02-03,12.0,,Y,2024-08-11,,ERP
PRD1133,,Kitchen,Small,,M648,Red,M,4.09,,2646.42,,,invalid_date,36.0,Y,Y,,invalid_ts,
PRD1085,,,Premium,,,Black,,,,1525.4,,,invalid_date,24.0,N,N,2025-03-07,invalid_ts,ERP
PRD1018,,Kitchen,,Briscoe,,,M,17.65,983.38,1435.45,SUP4,invalid_date,2025-09-04,12.0,N,Y,invalid_date,invalid_ts,PIM
PRD1063,Product_368,Furniture,Premium,,M3830,,L,13.42,,102.78,,,2024-09-06,12.0,Y,N,2024-07-01,invalid_ts,ERP
PRD1001,,,Large,,M4085,Black,S,,695.75,1198.92,,2025-07-15,,12.0,,,2024-04-27,invalid_ts,
PRD1128,Product_370,Furniture,Premium,Briscoe,M2064,,M,,709.11,,,2024-02-08,invalid_date,,N,N,2024-07-19,invalid_ts,PIM
PRD1088,Product_371,,Large,Living&Co,M3040,White,L,3.05,,1416.57,SUP5,,,12.0,N,Y,invalid_date,invalid_ts,
PRD1099,,,Large,Living&Co,M4803,White,S,,1191.71,,SUP142,2024-01-18,,,Y,Y,,,PIM
PRD1084,Product_373,Electronics,,Briscoe,M2920,,M,3.32,,1263.39,,,2024-03-23,,,,2025-11-22,2025-08-21 00:00:00,ERP
PRD1182,Product_374,,Small,Briscoe,M412,Black,L,3.77,,2004.87,SUP85,,2025-05-05,24.0,,N,2024-02-03,2024-04-21 00:00:00,ERP
PRD1040,,Furniture,,,,White,,1.34,,2775.0,SUP39,invalid_date,,36.0,Y,Y,invalid_date,invalid_ts,PIM
PRD1060,Product_376,Electronics,Small,Living&Co,M3826,Red,M,,,,,invalid_date,,36.0,N,,invalid_date,invalid_ts,ERP
PRD1030,,Kitchen,Large,,M437,,M,,199.68,2746.59,,,,36.0,,N,2025-03-15,invalid_ts,
PRD1017,Product_378,Electronics,,Briscoe,M918,,M,,,,,invalid_date,,12.0,Y,Y,invalid_date,2025-06-15 00:00:00,ERP
PRD1048,Product_379,Electronics,Large,Other,,White,S,,,2818.18,,,invalid_date,,Y,Y,,invalid_ts,PIM
PRD1172,Product_380,Electronics,,,M632,White,,13.44,1331.52,2124.11,,invalid_date,invalid_date,36.0,Y,N,,,PIM
PRD1146,Product_381,Furniture,Large,Briscoe,,,S,3.64,,,,,invalid_date,24.0,Y,,,2024-04-02 00:00:00,PIM
PRD1019,Product_382,Kitchen,Premium,Briscoe,M3353,Black,S,0.86,,340.54,SUP188,,2024-06-14,12.0,N,Y,2024-10-26,2024-01-28 00:00:00,ERP
PRD1003,,Home,Premium,Living&Co,,Black,S,13.55,,310.43,SUP186,,,36.0,Y,Y,2025-11-13,invalid_ts,
PRD1026,Product_384,,Premium,Other,M459,White,M,2.92,,,SUP143,invalid_date,invalid_date,24.0,N,N,2025-11-26,,ERP
PRD1151,Product_385,,Premium,,M145,White,L,,1114.63,,SUP62,invalid_date,,36.0,Y,Y,2024-09-16,2025-01-16 00:00:00,
PRD1068,,Home,Small,Briscoe,,Red,L,3.43,,1325.61,SUP134,,,,,,2025-01-05,2024-07-08 00:00:00,PIM
PRD1200,Product_387,,,,,White,S,12.32,,,,invalid_date,invalid_date,36.0,,Y,,invalid_ts,
PRD1076,,Kitchen,,Briscoe,,Red,M,,778.12,,,2025-08-17,2025-11-27,24.0,,Y,2025-04-13,2024-12-27 00:00:00,ERP
PRD1150,,Kitchen,,Living&Co,,Black,S,14.48,913.93,,,2025-02-20,invalid_date,12.0,N,Y,2024-03-26,invalid_ts,ERP
PRD1127,Product_390,Furniture,Premium,Briscoe,M1264,,L,7.75,141.1,,SUP17,2025-09-09,2024-03-30,24.0,,Y,2025-01-10,invalid_ts,ERP
PRD1173,Product_391,Electronics,Premium,Other,M521,Black,M,,,1312.46,SUP101,2025-07-27,2024-09-04,12.0,Y,N,,invalid_ts,PIM
PRD1178,Product_392,Home,,,,,,,,1442.5,SUP85,2025-04-18,invalid_date,36.0,,,invalid_date,2024-10-11 00:00:00,
PRD1085,,Home,Large,Living&Co,,Black,M,8.49,1349.63,,,,invalid_date,36.0,,Y,invalid_date,invalid_ts,PIM
PRD1054,,Kitchen,Premium,Other,M4947,,L,16.45,,,SUP75,2025-01-04,invalid_date,24.0,,,,invalid_ts,ERP
PRD1151,,Electronics,Premium,Briscoe,,White,,,290.55,1026.71,SUP90,invalid_date,,12.0,N,N,2024-04-27,2024-03-11 00:00:00,ERP
PRD1152,Product_396,,Small,Briscoe,,White,M,1.79,,2810.3,,,2025-08-28,24.0,Y,N,2025-07-04,,PIM
PRD1072,Product_397,Kitchen,,,M2646,,S,,190.9,,SUP50,invalid_date,,12.0,Y,Y,,,ERP
PRD1113,,Kitchen,Small,Briscoe,,Red,M,12.47,674.47,742.8,SUP35,2024-11-02,2025-06-04,36.0,Y,,invalid_date,invalid_ts,PIM
