inventory_id,store_id,product_id,available_qty,reserved_qty,damaged_qty,in_transit_qty,reorder_level,warehouse_id,supplier_id,stock_status,last_stocked_date,expiry_date,batch_no,cost_price,mrp,is_active,snapshot_ts,load_date,source_system
INV001206,,PRD1062,,,,85.0,,WH1,SUP194,LOW,,2025-07-03,B494,665.62,,N,2024-05-02 00:00:00,2025-11-11,
INV006487,STR018,,,44.0,20.0,14.0,45.0,WH4,SUP195,,invalid_date,invalid_date,,378.75,,,,invalid_date,ERP
INV003238,STR008,,-10.0,36.0,10.0,,,,,LOW,invalid_date,2025-03-28,B236,466.75,2003.49,,,invalid_date,ERP
INV000923,,PRD1021,-10.0,38.0,,28.0,,,SUP115,,2025-01-02,,B392,763.58,1996.55,Y,2024-11-17 00:00:00,invalid_date,ERP
INV001548,STR028,PRD1162,282.0,,,24.0,82.0,,SUP37,OUT,invalid_date,invalid_date,B468,,1879.92,,invalid_ts,invalid_date,WMS
INV002001,STR023,,-10.0,,4.0,87.0,65.0,WH3,SUP132,LOW,,invalid_date,B393,,760.49,N,2024-03-09 00:00:00,invalid_date,ERP
INV003893,STR013,PRD1009,-10.0,,4.0,,,WH3,SUP106,,,,,1035.33,1493.99,Y,invalid_ts,2024-02-02,ERP
INV000043,STR027,PRD1074,-10.0,39.0,17.0,,54.0,,,,2024-03-29,invalid_date,B149,871.44,,Y,,2025-05-16,
INV004781,,PRD1018,-10.0,,4.0,,83.0,,,OUT,invalid_date,,B445,561.59,,Y,2025-03-28 00:00:00,2025-01-24,ERP
INV001069,STR025,,304.0,,,57.0,61.0,,,LOW,,,B267,,435.77,N,2025-08-05 00:00:00,invalid_date,WMS
INV000067,STR005,,399.0,17.0,14.0,97.0,,WH2,SUP171,LOW,,2025-07-18,,373.59,1431.59,N,,2024-06-19,
INV002834,,,,47.0,19.0,,,WH5,SUP96,AVAILABLE,,,B154,716.32,1338.91,N,2025-06-03 00:00:00,2025-03-12,ERP
INV003590,,,,37.0,,,,WH1,SUP50,OUT,,invalid_date,,841.7,1545.61,Y,,2024-09-10,WMS
INV006529,STR023,,43.0,36.0,11.0,,39.0,,SUP64,,invalid_date,invalid_date,,1263.58,2111.67,N,,,
INV002440,STR014,PRD1018,-10.0,,15.0,82.0,96.0,,SUP2,AVAILABLE,,2024-11-11,B279,,1834.59,N,,2025-01-21,WMS
INV006496,STR017,PRD1180,14.0,33.0,13.0,,,,SUP38,OUT,,,,,,N,,2025-04-16,
INV001709,STR026,,450.0,0.0,,,67.0,,SUP60,OUT,,,B94,1414.83,1577.56,N,invalid_ts,2025-01-17,
INV001924,,,95.0,27.0,12.0,,86.0,WH3,,,,2025-04-10,,375.87,1052.7,N,invalid_ts,2025-03-22,WMS
INV002940,STR009,,456.0,2.0,,,21.0,WH3,SUP136,LOW,2025-01-12,invalid_date,,,1010.16,,,2025-03-21,ERP
INV006967,STR005,,-10.0,48.0,8.0,74.0,40.0,,SUP56,,,2025-05-23,,,,,invalid_ts,2025-04-28,WMS
INV003892,,PRD1023,319.0,,3.0,,,WH5,,LOW,2024-02-25,,B439,997.12,1733.91,,,invalid_date,ERP
INV003108,,PRD1050,-10.0,40.0,15.0,8.0,,,SUP67,LOW,,invalid_date,,,506.33,N,2025-02-08 00:00:00,invalid_date,
INV003524,STR020,,,,,6.0,,WH5,SUP28,OUT,2025-01-03,2025-03-25,,,,Y,2024-03-13 00:00:00,invalid_date,
INV005593,,PRD1035,-10.0,,,,52.0,,,OUT,invalid_date,2024-03-04,,,,N,,2024-08-03,
INV001873,STR004,,238.0,,,,62.0,,,LOW,2025-03-23,,,690.36,492.42,Y,,2024-01-05,ERP
INV006921,STR009,PRD1130,,41.0,,90.0,,WH2,,OUT,,invalid_date,B207,,1150.98,N,2024-09-28 00:00:00,invalid_date,
INV000245,STR009,PRD1138,21.0,,20.0,,,WH3,,LOW,2024-05-31,invalid_date,,765.22,,Y,,2025-01-31,
INV006802,STR030,PRD1083,282.0,,3.0,4.0,90.0,,SUP121,OUT,2024-02-11,2024-04-08,,,,,,,
INV004139,,PRD1010,-10.0,,,84.0,29.0,WH5,,LOW,2024-08-17,2024-05-10,B318,,2619.4,,invalid_ts,,WMS
INV003403,,PRD1071,200.0,49.0,,12.0,38.0,,SUP185,OUT,invalid_date,2025-10-06,B329,,330.05,N,2024-03-21 00:00:00,,
INV001561,STR015,PRD1060,,12.0,14.0,,,,,AVAILABLE,invalid_date,invalid_date,B336,1345.4,,,invalid_ts,invalid_date,WMS
INV002055,STR006,,,6.0,11.0,40.0,39.0,,,LOW,,2024-11-16,B277,914.92,1719.82,,,,
INV005332,,PRD1170,229.0,,12.0,13.0,47.0,,,OUT,,invalid_date,,1205.17,731.49,N,2024-07-25 00:00:00,2025-08-05,WMS
INV006579,STR012,PRD1047,451.0,17.0,1.0,,74.0,WH5,SUP194,AVAILABLE,,2025-10-13,B171,1436.21,2609.0,Y,,invalid_date,
INV001701,,,-10.0,,,10.0,59.0,,,AVAILABLE,invalid_date,invalid_date,,761.62,,Y,invalid_ts,,
INV003579,,PRD1184,,,18.0,26.0,,WH3,,OUT,,2025-08-23,,,,Y,invalid_ts,invalid_date,
INV001092,,,285.0,,,,71.0,,,,,invalid_date,,199.22,2061.22,,invalid_ts,,ERP
INV006998,,,,,11.0,56.0,,,,OUT,invalid_date,invalid_date,,577.66,,N,invalid_ts,,
INV002081,STR019,,,48.0,12.0,,,,SUP100,LOW,2024-09-03,2024-08-10,B49,,,N,invalid_ts,invalid_date,ERP
INV003894,STR023,PRD1056,,,,15.0,,,,LOW,invalid_date,invalid_date,B24,,2052.53,N,invalid_ts,,WMS
INV001540,,PRD1066,193.0,15.0,,,,WH4,SUP27,LOW,,,,934.73,,,2024-08-12 00:00:00,invalid_date,
INV006272,,PRD1149,,,7.0,63.0,57.0,,SUP108,LOW,,2024-01-25,,,2928.92,Y,,invalid_date,ERP
INV001686,STR004,PRD1003,,35.0,,14.0,,WH2,,OUT,2025-09-02,,B184,,,,2025-06-06 00:00:00,2025-10-20,WMS
INV002090,STR007,,,,,25.0,23.0,,,LOW,,invalid_date,B287,,1092.08,N,,invalid_date,ERP
INV006670,STR027,PRD1035,357.0,,,94.0,27.0,WH1,SUP114,AVAILABLE,2025-05-27,invalid_date,,970.65,139.6,Y,invalid_ts,,WMS
INV003569,,PRD1116,-10.0,30.0,,67.0,87.0,WH1,,LOW,,invalid_date,B269,,1622.07,Y,invalid_ts,invalid_date,ERP
INV000949,STR014,PRD1098,,48.0,4.0,,,WH2,SUP116,OUT,invalid_date,invalid_date,,,2544.94,,invalid_ts,invalid_date,
INV006100,,,,31.0,16.0,16.0,70.0,,SUP126,AVAILABLE,,invalid_date,,1243.63,258.57,,invalid_ts,,
INV005099,STR018,,50.0,,,,33.0,,SUP195,,2024-07-25,,B404,1398.71,1957.54,Y,,2024-03-09,WMS
INV006312,STR008,,30.0,,16.0,,29.0,WH5,,OUT,invalid_date,2025-09-29,B368,,522.71,,,,ERP
INV002916,STR005,PRD1197,-10.0,,19.0,,,,SUP187,OUT,invalid_date,invalid_date,,,1304.36,N,,2024-01-04,ERP
INV005691,STR026,PRD1099,,9.0,20.0,,23.0,,,AVAILABLE,2025-01-11,invalid_date,,,186.38,,,invalid_date,WMS
INV002477,,,341.0,,10.0,71.0,,,,LOW,2025-06-26,2024-02-16,B332,216.23,,Y,2024-04-22 00:00:00,2024-10-02,WMS
INV000282,STR006,,336.0,,8.0,90.0,,,,,invalid_date,invalid_date,B211,,,N,2025-11-25 00:00:00,invalid_date,WMS
INV004056,STR026,PRD1071,,30.0,9.0,74.0,,,SUP138,OUT,2024-12-23,invalid_date,,625.81,,,invalid_ts,2025-10-06,
INV003931,,PRD1168,-10.0,47.0,17.0,21.0,,WH2,SUP4,LOW,,,B58,,1616.66,,2024-06-08 00:00:00,invalid_date,
INV000876,,,,8.0,,14.0,92.0,WH2,,LOW,invalid_date,invalid_date,B486,,,N,2025-06-07 00:00:00,invalid_date,WMS
INV000701,STR021,,,,17.0,,,WH1,SUP118,OUT,2024-02-04,,B149,,1863.9,Y,invalid_ts,invalid_date,
INV006035,,PRD1120,-10.0,,8.0,94.0,94.0,,SUP150,LOW,invalid_date,invalid_date,,,1178.25,Y,,,
INV006767,STR020,PRD1118,-10.0,29.0,10.0,,,,SUP3,AVAILABLE,2024-10-24,invalid_date,,1475.95,,Y,invalid_ts,2024-09-25,
INV000655,,,-10.0,,,,44.0,,SUP163,OUT,2024-02-18,2024-02-16,B438,448.0,,,,,WMS
INV000877,STR019,,-10.0,35.0,,12.0,22.0,,SUP128,OUT,,2024-03-24,,493.27,1119.08,Y,2025-09-14 00:00:00,invalid_date,WMS
INV000016,,PRD1001,,13.0,,97.0,,,,OUT,2024-02-04,,B101,,2943.55,Y,invalid_ts,,
INV004133,STR020,PRD1133,,,9.0,91.0,49.0,WH4,SUP113,OUT,2024-10-14,,,616.37,2496.78,,2024-03-04 00:00:00,,WMS
INV003961,,,,,,31.0,,WH4,SUP62,LOW,2024-10-19,invalid_date,,,,N,,2025-09-07,
INV000431,STR023,PRD1181,-10.0,24.0,12.0,69.0,39.0,WH3,,,invalid_date,invalid_date,,244.63,2572.88,N,2025-06-22 00:00:00,,ERP
INV001910,STR028,,458.0,29.0,18.0,,,,SUP92,LOW,,,,1172.71,,Y,,invalid_date,
INV006307,,PRD1185,257.0,,,,84.0,WH2,SUP1,LOW,2025-09-28,invalid_date,,,2591.23,Y,invalid_ts,invalid_date,
INV000280,,,453.0,,,,,,,AVAILABLE,2025-10-22,invalid_date,B29,95.02,1079.87,Y,2024-09-29 00:00:00,2025-03-06,
INV005554,,,-10.0,6.0,,,,WH1,SUP89,OUT,invalid_date,,,977.04,,,,invalid_date,ERP
INV005350,,,384.0,,,54.0,,,,LOW,,2025-11-16,,299.45,1895.51,N,,,ERP
INV002543,,PRD1196,31.0,40.0,,43.0,56.0,,,LOW,invalid_date,,B378,564.12,1025.5,Y,invalid_ts,,WMS
INV004276,STR004,,309.0,,,,,WH2,,LOW,invalid_date,,,412.73,2171.72,,invalid_ts,2025-11-27,ERP
INV004816,,PRD1038,424.0,,,16.0,87.0,WH5,SUP11,AVAILABLE,,2024-03-09,,,1361.62,Y,2024-09-27 00:00:00,2024-09-05,
INV003917,STR019,,218.0,,13.0,,36.0,WH1,SUP191,AVAILABLE,2024-03-23,invalid_date,B355,,,Y,invalid_ts,2024-07-26,WMS
INV001614,,,103.0,,5.0,34.0,,WH2,SUP161,,2024-08-08,,B40,1412.26,1639.16,Y,invalid_ts,,
INV004432,STR024,,,,,,,WH1,SUP186,AVAILABLE,invalid_date,invalid_date,,1049.03,,N,2024-09-11 00:00:00,2025-03-30,WMS
INV006653,STR024,PRD1031,416.0,,,,,WH3,,OUT,,2025-03-04,,424.56,,Y,invalid_ts,2024-03-03,
INV004418,STR011,,248.0,21.0,,70.0,,WH5,SUP6,AVAILABLE,invalid_date,2025-06-22,,375.69,550.04,N,2024-02-19 00:00:00,,WMS
INV004412,STR011,,,,,,49.0,WH4,SUP11,OUT,2024-05-11,,B20,,122.01,N,,invalid_date,WMS
INV006621,STR008,,288.0,,2.0,,61.0,,,AVAILABLE,2025-10-17,invalid_date,B356,984.02,1900.12,Y,invalid_ts,2025-09-09,WMS
INV005117,STR026,,-10.0,5.0,,72.0,93.0,WH4,SUP62,,2024-12-04,2024-04-20,,320.99,,Y,,invalid_date,WMS
INV005291,,PRD1156,,,0.0,,58.0,WH4,SUP49,OUT,,invalid_date,,,1307.98,N,2024-01-22 00:00:00,,ERP
INV003659,STR029,PRD1178,142.0,38.0,2.0,42.0,,WH4,,AVAILABLE,2025-05-23,2025-09-21,B265,,,N,,,ERP
INV002759,,PRD1188,,,,,,,SUP124,,2024-09-11,,B111,1123.09,,N,,,WMS
INV002787,STR017,PRD1084,-10.0,0.0,,,,WH2,SUP98,OUT,invalid_date,2025-05-18,,1209.05,,Y,2024-06-11 00:00:00,,
INV003971,,,-10.0,,19.0,92.0,78.0,,,AVAILABLE,,invalid_date,B318,969.3,,N,2025-06-11 00:00:00,2025-01-02,ERP
INV006212,STR015,,-10.0,,10.0,63.0,,,,OUT,,2025-03-18,,,616.91,Y,invalid_ts,,ERP
INV001179,STR007,PRD1104,352.0,47.0,10.0,91.0,,WH2,,AVAILABLE,invalid_date,2025-11-29,,256.23,1955.8,N,2025-06-19 00:00:00,2025-07-08,WMS
INV000984,,,157.0,1.0,,65.0,29.0,,,,invalid_date,,,,2740.72,N,2024-09-02 00:00:00,2025-05-21,ERP
INV005925,,PRD1185,-10.0,46.0,12.0,,,,,OUT,,invalid_date,B497,,,N,,2024-10-08,ERP
INV002761,STR028,,,13.0,11.0,,92.0,WH2,SUP176,,,,,,1176.22,Y,invalid_ts,2025-11-20,
INV001680,,,326.0,,18.0,44.0,55.0,WH2,,LOW,,invalid_date,,407.22,,Y,2024-11-25 00:00:00,invalid_date,WMS
INV001528,STR005,PRD1126,-10.0,48.0,,,,,SUP85,AVAILABLE,2024-05-23,2025-01-07,B339,1131.78,,,invalid_ts,2025-05-10,
INV006154,STR004,PRD1105,,38.0,4.0,40.0,,WH2,SUP124,OUT,invalid_date,invalid_date,,102.17,,,invalid_ts,,
INV000799,,,-10.0,,14.0,,,WH3,SUP182,LOW,invalid_date,invalid_date,,,1570.48,N,2025-09-27 00:00:00,invalid_date,WMS
INV006964,STR002,PRD1086,-10.0,,,59.0,,,,LOW,2024-01-03,2025-06-07,,,2339.09,Y,2024-10-19 00:00:00,,WMS
INV006751,,,,,,,,WH4,SUP14,OUT,2024-01-26,2025-02-17,,,,Y,invalid_ts,,
INV001639,,,,,,,,,SUP54,AVAILABLE,2024-07-05,invalid_date,B229,1174.09,1778.79,Y,invalid_ts,,ERP
INV003461,,PRD1179,-10.0,47.0,15.0,70.0,54.0,WH4,SUP89,LOW,2025-02-05,invalid_date,B388,212.99,,Y,,invalid_date,
INV002155,,PRD1131,33.0,43.0,,,,,,AVAILABLE,,invalid_date,B16,1109.67,751.37,Y,,2024-01-04,WMS
INV001333,,,,,,,,,,LOW,,2025-07-13,,,,Y,2024-08-28 00:00:00,invalid_date,
INV000174,,PRD1045,-10.0,37.0,,,,,,AVAILABLE,invalid_date,,,605.61,,,,2024-08-03,ERP
INV003828,STR004,PRD1064,-10.0,33.0,10.0,64.0,,,SUP83,,invalid_date,invalid_date,,,2824.76,,2025-02-23 00:00:00,2024-10-17,WMS
INV001036,,PRD1141,127.0,,,44.0,,WH2,,OUT,,,B471,140.03,,Y,2024-02-03 00:00:00,2024-12-26,ERP
INV002393,STR021,PRD1034,139.0,,,44.0,40.0,WH1,,OUT,2024-03-16,,B212,1104.34,1140.63,,invalid_ts,invalid_date,ERP
INV005438,STR016,PRD1094,-10.0,,,,,,,,2024-10-06,invalid_date,,,,N,invalid_ts,invalid_date,WMS
INV001427,,,,,,,,WH5,,AVAILABLE,2024-10-29,2025-03-06,B240,,2072.85,Y,invalid_ts,2025-04-23,ERP
INV005320,STR013,,,15.0,1.0,,,WH5,SUP117,,,invalid_date,B344,1147.39,1660.49,N,2024-05-01 00:00:00,2024-01-13,ERP
INV003951,STR010,,,,17.0,,,,SUP47,AVAILABLE,,2025-05-28,B40,1403.99,,N,2024-09-11 00:00:00,2024-10-09,
INV006553,STR007,PRD1030,,4.0,17.0,,,,,LOW,invalid_date,invalid_date,B57,424.78,,,,2025-11-23,ERP
INV002819,STR005,PRD1035,,,,63.0,31.0,WH1,,,,,,860.39,2421.84,N,invalid_ts,2025-10-04,ERP
INV002961,STR001,PRD1002,236.0,,19.0,7.0,42.0,,,OUT,invalid_date,invalid_date,B428,556.77,,N,2024-02-20 00:00:00,2024-11-26,
INV002387,,PRD1078,-10.0,19.0,13.0,,36.0,,,LOW,invalid_date,invalid_date,,,2681.7,Y,,invalid_date,ERP
INV001204,,,362.0,7.0,11.0,,,WH2,SUP119,AVAILABLE,2024-03-18,2025-10-25,B375,,,,invalid_ts,,
INV006088,,,124.0,,2.0,,,WH4,,OUT,2025-02-13,,B382,262.05,,Y,,2024-10-11,
INV000418,STR011,PRD1153,,,17.0,,34.0,WH5,SUP102,OUT,invalid_date,2025-11-16,,967.98,294.13,Y,2024-01-09 00:00:00,invalid_date,ERP
INV005780,,,399.0,18.0,11.0,,,WH3,,,2024-04-09,2024-08-27,B147,1335.96,2221.73,N,,invalid_date,WMS
INV004381,,PRD1140,,14.0,,,29.0,,,LOW,,2025-06-30,,1273.86,2949.7,N,invalid_ts,invalid_date,ERP
INV004596,STR016,,85.0,30.0,12.0,81.0,,,SUP1,OUT,,,B293,,1582.12,Y,,invalid_date,WMS
INV004494,STR002,,,,,,,,,,,2025-08-02,,,1562.68,,2024-04-07 00:00:00,invalid_date,WMS
INV000519,STR009,,-10.0,,10.0,65.0,,WH2,SUP146,,,invalid_date,B229,1015.1,1177.22,Y,invalid_ts,invalid_date,WMS
INV006737,,PRD1074,349.0,,4.0,,76.0,WH3,SUP71,OUT,,,,681.05,,N,,2025-07-14,ERP
INV003130,STR021,,,,,,,,,LOW,2024-09-18,,,177.95,,Y,2024-12-20 00:00:00,2024-08-25,
INV003529,,PRD1171,,,,,,WH1,,AVAILABLE,2025-03-29,invalid_date,B119,813.7,,Y,invalid_ts,,
INV006722,STR026,,-10.0,,14.0,,77.0,WH3,,OUT,invalid_date,invalid_date,,592.95,,N,2024-01-20 00:00:00,invalid_date,ERP
INV003531,,PRD1104,-10.0,,14.0,,,,SUP168,AVAILABLE,2024-08-16,2025-10-06,,625.18,1631.53,Y,,invalid_date,
INV002024,STR020,,,,,12.0,,,,,,2024-01-24,,,1738.08,,,2025-10-25,ERP
INV005595,STR018,,,,20.0,,99.0,WH5,,LOW,2024-06-25,invalid_date,,549.57,2186.44,N,,invalid_date,
INV001625,,PRD1048,-10.0,42.0,20.0,,,,,OUT,,2024-05-06,,476.7,897.87,N,invalid_ts,invalid_date,WMS
INV000395,,,-10.0,,,,65.0,,,,,2024-06-13,,1284.21,,N,2024-02-08 00:00:00,invalid_date,ERP
INV003148,,PRD1046,,30.0,,19.0,,,,,invalid_date,invalid_date,,1449.57,,Y,invalid_ts,,
INV006339,STR004,PRD1120,-10.0,28.0,,2.0,46.0,,SUP168,LOW,invalid_date,,,1023.76,2676.04,,invalid_ts,,WMS
INV006583,,PRD1115,-10.0,34.0,,95.0,36.0,,SUP88,,2025-10-06,2025-06-02,B468,,,,invalid_ts,invalid_date,
INV005476,,,,,19.0,77.0,87.0,WH3,,OUT,invalid_date,,,611.74,,,2025-10-19 00:00:00,2025-04-12,WMS
INV006684,,PRD1084,-10.0,,,,,,,,,invalid_date,,99.57,2272.82,,2024-07-18 00:00:00,,ERP
INV006448,STR012,,-10.0,,10.0,16.0,,,SUP193,,,,,1163.64,,Y,,invalid_date,ERP
INV002276,,,-10.0,,,,,WH2,,,2024-11-22,invalid_date,,,2296.28,,invalid_ts,,
INV000784,,,-10.0,,1.0,77.0,62.0,,,LOW,invalid_date,invalid_date,,885.05,2730.56,,invalid_ts,2024-02-22,WMS
INV005554,,,,,2.0,,,WH4,SUP129,AVAILABLE,,,B370,1120.51,1449.77,Y,,2024-04-11,ERP
INV006286,STR009,,-10.0,,10.0,,30.0,WH2,,,,invalid_date,B296,802.57,105.4,N,2024-01-22 00:00:00,,WMS
INV000941,,PRD1184,,30.0,12.0,95.0,77.0,,,LOW,invalid_date,,B475,,166.78,Y,invalid_ts,invalid_date,ERP
INV003680,,,-10.0,,0.0,46.0,,,,AVAILABLE,,invalid_date,,,,N,,invalid_date,
INV005434,STR012,,148.0,,18.0,,98.0,,SUP166,LOW,,invalid_date,,558.23,2162.49,,2024-12-22 00:00:00,invalid_date,
INV003282,STR027,PRD1043,,1.0,2.0,62.0,,WH4,,AVAILABLE,2024-02-09,2025-10-05,B172,,,Y,,2024-05-25,WMS
INV005758,STR021,,438.0,45.0,14.0,,35.0,WH1,,LOW,,,B377,,,N,2024-05-11 00:00:00,,WMS
INV001822,,,,38.0,18.0,15.0,98.0,WH3,SUP148,LOW,invalid_date,,B60,896.93,703.51,Y,,,ERP
INV004748,STR016,PRD1196,-10.0,48.0,18.0,17.0,70.0,,,LOW,2025-08-03,2025-10-17,B383,,,N,2025-01-15 00:00:00,2024-06-16,
INV002225,,,-10.0,,9.0,,,,SUP116,AVAILABLE,invalid_date,2025-03-06,B42,,,N,invalid_ts,,WMS
INV003298,,PRD1183,234.0,50.0,,,,,,OUT,invalid_date,,B111,,,Y,invalid_ts,invalid_date,ERP
INV006186,,,474.0,,,76.0,31.0,,,OUT,2024-10-24,2025-08-15,,593.32,,N,2025-04-23 00:00:00,invalid_date,ERP
INV000360,STR009,,,,,21.0,,WH3,SUP20,,2024-04-20,2024-10-03,,1090.26,,,2024-01-07 00:00:00,2025-08-29,ERP
INV005858,STR011,PRD1130,-10.0,,,,85.0,WH3,SUP127,,invalid_date,invalid_date,B112,,,Y,invalid_ts,invalid_date,ERP
INV001182,,,-10.0,5.0,2.0,,54.0,,,OUT,invalid_date,invalid_date,,,745.38,Y,invalid_ts,invalid_date,ERP
INV002307,,,-10.0,,,61.0,,,SUP180,,2025-10-27,invalid_date,B424,,2260.29,Y,invalid_ts,2025-09-01,WMS
INV006568,,,-10.0,,,,,WH2,,LOW,,2025-07-18,B382,845.81,1182.77,,,invalid_date,WMS
INV003566,STR029,,-10.0,14.0,,,76.0,,,,2024-02-17,invalid_date,B31,,2946.85,,,,
INV002370,,,,11.0,1.0,38.0,,WH5,,,,2025-04-08,B262,876.33,1448.09,N,2024-02-03 00:00:00,,ERP
INV003509,,PRD1145,-10.0,12.0,7.0,23.0,,WH4,,OUT,2024-08-29,,B277,640.46,1005.76,N,2025-09-27 00:00:00,,
INV001161,STR011,PRD1084,,,,30.0,,WH5,SUP159,LOW,,invalid_date,B101,960.74,,N,,,
INV001516,STR027,,-10.0,,,,82.0,,,AVAILABLE,invalid_date,,B308,818.42,,Y,,invalid_date,
INV004052,,PRD1016,254.0,,,38.0,,,,AVAILABLE,2025-11-20,2024-03-20,B249,,,,2024-05-19 00:00:00,2024-02-16,WMS
INV003249,,PRD1176,114.0,43.0,,,29.0,,SUP139,OUT,,,,925.6,,,invalid_ts,invalid_date,
INV000287,,,-10.0,22.0,,,85.0,,,OUT,,2025-05-06,B102,311.91,560.14,N,invalid_ts,,WMS
INV001185,STR022,,,,2.0,52.0,21.0,,SUP8,,,2024-02-18,B224,,,Y,,,ERP
INV000545,STR018,PRD1065,175.0,,10.0,,56.0,WH3,,LOW,2024-06-10,invalid_date,B370,1030.93,,N,2024-09-07 00:00:00,2024-04-20,ERP
INV001678,,,-10.0,13.0,,,51.0,,,LOW,invalid_date,invalid_date,,,901.45,,,,WMS
INV005009,,PRD1085,42.0,,5.0,,81.0,,SUP38,OUT,2025-11-20,invalid_date,B380,1181.52,,N,,,
INV005629,STR019,PRD1018,-10.0,,,12.0,,,,,2025-10-11,invalid_date,,,,,,invalid_date,ERP
INV005747,,,,,,,68.0,,,LOW,,invalid_date,B169,270.45,,Y,2025-03-12 00:00:00,invalid_date,ERP
INV006813,STR003,PRD1020,115.0,,,4.0,,,SUP62,OUT,,invalid_date,B270,,,,,2025-04-26,ERP
INV005132,,PRD1080,89.0,,7.0,77.0,,WH4,,LOW,2024-05-08,2024-02-11,,,826.14,Y,2024-02-08 00:00:00,2024-05-18,WMS
INV002024,,,88.0,,10.0,,58.0,,SUP144,AVAILABLE,,2024-10-19,,,,Y,invalid_ts,,ERP
INV000922,STR007,,167.0,45.0,10.0,,93.0,,,OUT,2025-09-03,2024-12-14,,161.89,2730.4,N,invalid_ts,2024-09-23,ERP
INV006872,STR016,PRD1020,-10.0,22.0,,98.0,28.0,WH2,SUP117,AVAILABLE,,,,,,Y,invalid_ts,2024-01-24,ERP
INV002315,,,-10.0,40.0,10.0,,,WH3,SUP154,,invalid_date,,B29,,,N,,,WMS
INV005564,,PRD1081,-10.0,29.0,,,55.0,,SUP39,LOW,2025-10-12,2024-02-06,B347,,,Y,,2025-10-30,
INV005269,,,82.0,41.0,,38.0,31.0,WH3,,AVAILABLE,2024-02-08,,,,2676.8,N,,,WMS
INV003761,,PRD1148,159.0,,,40.0,34.0,,,AVAILABLE,,,,,884.97,Y,invalid_ts,2025-06-02,ERP
INV006114,STR011,,169.0,3.0,0.0,10.0,,,SUP31,,2025-07-10,2024-11-29,,,,Y,,,WMS
INV005202,,PRD1050,71.0,,3.0,,54.0,,,LOW,,2024-12-09,B210,,,Y,invalid_ts,2024-10-02,WMS
INV000659,STR009,,-10.0,,,20.0,,WH4,,AVAILABLE,invalid_date,2025-03-23,,,,N,2024-05-07 00:00:00,,WMS
INV004894,STR030,PRD1098,,,,70.0,,,SUP115,OUT,,,B47,,1157.59,,2025-09-01 00:00:00,invalid_date,WMS
INV003097,,,,43.0,,0.0,26.0,,SUP144,,,,,,,Y,,2025-02-13,
INV003850,,,366.0,,11.0,33.0,74.0,,SUP86,,,invalid_date,,764.63,,,invalid_ts,,ERP
INV001952,,,353.0,,5.0,,39.0,,,,invalid_date,invalid_date,,,2142.03,Y,2024-02-13 00:00:00,invalid_date,ERP
INV002572,STR023,,,,,15.0,,WH5,,AVAILABLE,2024-07-04,invalid_date,,,2048.69,,,2024-08-10,WMS
INV004975,STR026,PRD1135,-10.0,15.0,16.0,,,,,,,2025-07-22,,864.76,2940.94,N,2024-02-21 00:00:00,2024-12-10,
INV005037,,PRD1159,,32.0,,7.0,,,SUP164,OUT,,2024-01-30,,448.89,2318.76,N,invalid_ts,2024-09-26,
INV000309,STR022,,,,,93.0,22.0,,,OUT,invalid_date,invalid_date,B140,,252.81,,2024-10-18 00:00:00,2025-03-17,
INV003404,STR016,,190.0,16.0,,,,WH5,,LOW,2025-03-08,,B53,,,Y,2025-07-17 00:00:00,,
INV004768,STR021,PRD1123,269.0,22.0,1.0,,30.0,,,,2024-02-19,2024-03-12,,1285.57,,,invalid_ts,,WMS
INV003075,STR003,PRD1165,,39.0,,28.0,,WH1,SUP136,OUT,2024-12-13,2025-02-08,B380,,,,,,WMS
INV001827,,PRD1008,142.0,43.0,4.0,,,WH3,,LOW,2024-04-18,invalid_date,B118,706.92,752.35,N,invalid_ts,,WMS
INV004075,,,,50.0,,38.0,,WH1,SUP93,LOW,,,B183,1243.11,398.66,,invalid_ts,,WMS
INV001675,STR011,PRD1016,91.0,,,,,,,LOW,,invalid_date,B67,1370.35,,N,invalid_ts,2025-08-03,WMS
INV004661,STR017,PRD1125,,44.0,0.0,,,,SUP174,AVAILABLE,,invalid_date,B260,63.88,,Y,,invalid_date,ERP
INV001678,STR010,,-10.0,,,52.0,48.0,WH4,SUP32,LOW,2024-05-23,2025-02-02,B207,658.09,,N,invalid_ts,invalid_date,ERP
INV003597,STR020,,,4.0,4.0,3.0,,WH1,SUP106,OUT,invalid_date,invalid_date,B140,1332.08,477.38,N,2024-08-30 00:00:00,invalid_date,WMS
INV003539,,,342.0,45.0,8.0,,43.0,WH2,,OUT,2025-07-24,2024-02-04,,1363.87,,Y,2024-01-16 00:00:00,2025-06-02,
INV001362,,PRD1032,,3.0,12.0,6.0,31.0,WH3,,OUT,,,,1302.54,,Y,,2024-07-13,ERP
INV003678,STR012,PRD1108,259.0,0.0,,,,,SUP3,OUT,,,B359,,1227.62,N,invalid_ts,invalid_date,WMS
INV001704,,PRD1025,,38.0,14.0,63.0,,WH3,SUP113,LOW,invalid_date,invalid_date,,,,N,2025-07-26 00:00:00,,WMS
INV002142,,,-10.0,19.0,,50.0,,,SUP4,OUT,invalid_date,,B18,617.86,,N,2025-11-27 00:00:00,,ERP
INV006914,,PRD1022,357.0,32.0,,38.0,47.0,WH4,SUP128,AVAILABLE,invalid_date,invalid_date,,219.11,,,,invalid_date,ERP
