order_id,customer_id,product_id,order_qty,order_value,order_status,payment_mode,delivery_city,delivery_state,delivery_country,shipping_fee,discount,tax,coupon_code,return_flag,return_reason,order_ts,delivery_date,load_date,source_system
ORD003736,,PRD1181,-1.0,2257.5,PLACED,NETBANKING,Wellington,,AU,,10.76,242.59,,N,DELAY,2025-05-10 00:00:00,,2025-01-03,ECOM
ORD007483,,,-1.0,4370.41,DELIVERED,NETBANKING,,South,,,151.71,81.09,SAVE10,,DAMAGED,,invalid_date,invalid_date,
ORD001343,CUST03189,,3.0,2200.03,CANCELLED,CARD,Christchurch,South,AU,,279.59,127.84,SAVE10,Y,DELAY,2024-05-24 00:00:00,invalid_date,invalid_date,APP
ORD002608,CUST04125,PRD1004,-1.0,3414.17,,NETBANKING,Christchurch,South,NZ,,4.49,,DISC20,Y,DAMAGED,invalid_ts,,invalid_date,ECOM
ORD002599,,PRD1192,,,CANCELLED,,Wellington,,,76.47,286.99,,DISC20,Y,,2024-01-06 00:00:00,2025-09-15,2024-12-27,
ORD004082,,,1.0,,DELIVERED,,Christchurch,,,139.11,116.11,,DISC20,,DAMAGED,,invalid_date,,ECOM
ORD003846,,,1.0,3988.62,SHIPPED,CARD,Christchurch,,AU,,,161.24,DISC20,,DELAY,2024-02-25 00:00:00,,invalid_date,ECOM
ORD002609,,,,960.51,PLACED,NETBANKING,,,NZ,169.27,293.51,,DISC20,,,invalid_ts,invalid_date,,ECOM
ORD004818,,,-1.0,4490.43,SHIPPED,,,South,NZ,52.7,,,SAVE10,,DAMAGED,invalid_ts,invalid_date,,ECOM
ORD006056,,PRD1040,2.0,,DELIVERED,CARD,Wellington,North,NZ,103.44,,,,Y,,,invalid_date,2025-10-13,ECOM
ORD001285,,,3.0,,,CARD,,North,NZ,196.48,,,,Y,DELAY,2024-06-22 00:00:00,2024-07-14,2025-11-06,
ORD006978,,PRD1167,4.0,,DELIVERED,,,South,,,,115.58,DISC20,N,DAMAGED,,,2025-04-17,APP
ORD007709,CUST02734,,5.0,,DELIVERED,CARD,Christchurch,,,,20.0,,DISC20,N,DAMAGED,2025-11-15 00:00:00,invalid_date,,ECOM
ORD007440,CUST04488,PRD1086,,2262.28,,UPI,Auckland,South,AU,,,,,,,2024-03-18 00:00:00,invalid_date,,APP
ORD007284,CUST04168,,-1.0,3836.3,PLACED,NETBANKING,Wellington,South,NZ,101.91,,44.38,DISC20,Y,,invalid_ts,invalid_date,invalid_date,ECOM
ORD002850,,PRD1139,2.0,461.51,,UPI,Wellington,North,,188.63,,,DISC20,,DAMAGED,,,invalid_date,ECOM
ORD007358,,,,,CANCELLED,NETBANKING,Wellington,South,,98.61,,,DISC20,,DAMAGED,invalid_ts,,invalid_date,
ORD006550,CUST00898,PRD1183,2.0,698.54,DELIVERED,,Wellington,South,NZ,116.16,,224.73,DISC20,N,DELAY,2024-03-05 00:00:00,invalid_date,invalid_date,ECOM
ORD004504,CUST03121,,4.0,2706.74,,NETBANKING,Wellington,,NZ,120.02,,,,N,,,,2024-12-16,
ORD005416,,PRD1091,,2749.48,,NETBANKING,Christchurch,North,,,198.68,114.71,SAVE10,Y,DAMAGED,invalid_ts,2024-08-08,2024-06-14,ECOM
ORD006113,,,,2722.11,PLACED,UPI,Wellington,North,NZ,105.2,,14.23,DISC20,,DELAY,,2024-10-29,invalid_date,ECOM
ORD006859,,PRD1119,-1.0,1959.31,CANCELLED,,Christchurch,South,,153.28,,,,,,,2024-09-29,,ECOM
ORD005718,,PRD1020,,2358.44,CANCELLED,,Auckland,South,AU,,,119.31,DISC20,N,DAMAGED,2025-01-28 00:00:00,,invalid_date,ECOM
ORD006163,,,4.0,,DELIVERED,,Christchurch,North,,,109.55,67.61,SAVE10,,,invalid_ts,,2024-06-21,ECOM
ORD006142,,,-1.0,,PLACED,CARD,,,AU,,,,SAVE10,,DELAY,,2025-07-14,,APP
ORD005546,,PRD1019,-1.0,2400.79,PLACED,UPI,Auckland,South,AU,142.26,,138.14,SAVE10,,,2024-01-01 00:00:00,invalid_date,invalid_date,APP
ORD000735,,PRD1096,-1.0,1200.89,CANCELLED,,Christchurch,South,,,,54.48,,Y,DELAY,,invalid_date,,ECOM
ORD004453,,PRD1165,,997.35,DELIVERED,,Wellington,South,AU,128.65,49.98,117.33,SAVE10,Y,DELAY,2025-10-25 00:00:00,invalid_date,2025-07-15,APP
ORD004872,CUST03227,,,,PLACED,UPI,,South,,,103.95,,,Y,DELAY,2024-05-31 00:00:00,,2024-06-11,
ORD006270,CUST03353,,,,CANCELLED,,,,AU,,201.37,,,Y,DAMAGED,,2025-11-06,,ECOM
ORD007213,,,-1.0,1325.26,,NETBANKING,Christchurch,North,,96.33,,,,,,,invalid_date,2024-12-22,ECOM
ORD001324,CUST02479,,-1.0,,DELIVERED,CARD,Wellington,South,,168.8,,,SAVE10,Y,,,2024-11-08,,
ORD003055,,PRD1045,-1.0,,PLACED,CARD,Wellington,South,AU,29.35,,,DISC20,N,DAMAGED,,invalid_date,invalid_date,ECOM
ORD002453,CUST04507,,,,SHIPPED,UPI,Christchurch,South,AU,91.42,,99.87,DISC20,N,,invalid_ts,2024-02-02,,
ORD004519,,,-1.0,1058.57,PLACED,CARD,Auckland,South,,,,94.97,SAVE10,Y,DAMAGED,invalid_ts,2024-11-05,,APP
ORD000160,,PRD1019,5.0,,DELIVERED,,,South,,,,,,N,DELAY,invalid_ts,invalid_date,invalid_date,ECOM
ORD005092,CUST00045,PRD1141,-1.0,,SHIPPED,UPI,,South,NZ,88.79,71.62,37.81,SAVE10,N,DELAY,invalid_ts,,invalid_date,
ORD005672,,,1.0,2879.58,SHIPPED,NETBANKING,Christchurch,North,AU,164.26,167.51,10.27,DISC20,N,DELAY,invalid_ts,2025-03-25,invalid_date,
ORD001873,,,1.0,,DELIVERED,CARD,Christchurch,,,,125.58,,,Y,,2024-03-31 00:00:00,,,
ORD007278,CUST04800,PRD1090,-1.0,4651.41,SHIPPED,,Auckland,,NZ,,288.65,,DISC20,,DAMAGED,invalid_ts,,,APP
ORD000511,CUST00665,,-1.0,,,UPI,,,NZ,,151.53,21.92,SAVE10,Y,,,,2024-04-10,
ORD006441,CUST00567,PRD1058,-1.0,2576.19,DELIVERED,NETBANKING,Christchurch,North,AU,156.25,,,,Y,DELAY,,2024-10-21,,ECOM
ORD006240,,PRD1025,4.0,3401.91,PLACED,CARD,Wellington,North,AU,0.8,,,SAVE10,,DAMAGED,2024-01-03 00:00:00,2025-11-22,invalid_date,APP
ORD006572,CUST02340,,5.0,,,NETBANKING,Christchurch,South,NZ,105.35,,255.64,,,DAMAGED,2025-10-16 00:00:00,2025-10-31,,
ORD003942,,,,,,NETBANKING,Wellington,North,NZ,142.3,115.29,255.63,,N,DAMAGED,2024-01-19 00:00:00,invalid_date,invalid_date,APP
ORD007965,CUST02911,PRD1051,,984.2,PLACED,NETBANKING,,North,,87.01,88.58,,,Y,DELAY,invalid_ts,invalid_date,2024-05-11,ECOM
ORD000789,,,,,SHIPPED,,Auckland,North,NZ,46.34,203.46,10.92,SAVE10,N,,2025-03-16 00:00:00,invalid_date,invalid_date,
ORD002937,,,5.0,1397.63,SHIPPED,CARD,,North,NZ,133.88,238.95,,SAVE10,N,DAMAGED,,2024-10-25,,APP
ORD001055,,PRD1187,,4449.57,SHIPPED,,Wellington,South,AU,,,,,Y,DELAY,,,,ECOM
ORD006997,CUST00147,,-1.0,,PLACED,UPI,,North,AU,127.99,,218.12,,,DELAY,2024-03-09 00:00:00,,invalid_date,ECOM
ORD002589,CUST04972,PRD1086,,,PLACED,,Christchurch,North,NZ,119.3,,298.88,SAVE10,N,DAMAGED,,invalid_date,2024-04-18,ECOM
ORD006428,,PRD1091,,,CANCELLED,CARD,Auckland,North,AU,,,114.91,,,,,2025-04-20,invalid_date,APP
ORD006226,CUST03852,,-1.0,,,UPI,,North,AU,188.01,64.23,,SAVE10,Y,,2024-09-03 00:00:00,,invalid_date,
ORD007041,CUST03269,PRD1031,-1.0,,CANCELLED,,Wellington,,,150.81,,,DISC20,Y,DELAY,2024-12-29 00:00:00,invalid_date,2024-03-04,
ORD002785,CUST02333,,-1.0,,SHIPPED,NETBANKING,,,,43.1,83.35,31.02,DISC20,,,2025-11-26 00:00:00,2024-09-09,,
ORD004841,CUST03196,,4.0,,SHIPPED,NETBANKING,Auckland,North,,,,292.16,,Y,,,2025-01-14,,APP
ORD000030,CUST00185,,4.0,2566.5,SHIPPED,UPI,Christchurch,South,AU,,126.8,7.57,SAVE10,Y,,,,invalid_date,
ORD003992,,PRD1065,-1.0,,SHIPPED,CARD,Wellington,South,,,,,SAVE10,,DAMAGED,invalid_ts,2025-04-25,,APP
ORD004985,CUST02752,,,2852.22,SHIPPED,NETBANKING,Auckland,South,AU,199.94,,,SAVE10,N,DELAY,invalid_ts,2025-11-11,2025-06-07,
ORD000734,,PRD1032,,4176.07,DELIVERED,NETBANKING,,South,NZ,,3.73,,SAVE10,Y,,2024-08-09 00:00:00,2024-09-30,2025-02-07,APP
ORD000162,CUST03815,PRD1051,1.0,293.99,,NETBANKING,Wellington,North,AU,124.59,,,SAVE10,Y,DELAY,,2024-05-18,,ECOM
ORD004995,,PRD1013,4.0,2504.01,DELIVERED,,Auckland,South,,67.65,,180.66,,Y,DELAY,2024-06-20 00:00:00,invalid_date,,
ORD001526,CUST03061,,4.0,4329.34,SHIPPED,,,,,95.22,298.34,162.33,,N,DELAY,2024-04-22 00:00:00,2025-11-25,,APP
ORD005870,,PRD1110,4.0,,SHIPPED,CARD,Auckland,,AU,174.62,,,SAVE10,,,invalid_ts,,2024-09-29,APP
ORD002177,,,1.0,,PLACED,CARD,Christchurch,North,AU,,,,SAVE10,,,2025-05-19 00:00:00,2025-05-13,invalid_date,APP
ORD006774,CUST04357,,,1870.94,,,Auckland,,AU,173.6,183.55,50.4,DISC20,Y,DELAY,2024-11-25 00:00:00,2025-07-24,2024-12-07,APP
ORD006976,CUST03261,PRD1160,4.0,,DELIVERED,CARD,Auckland,North,NZ,,,240.79,SAVE10,N,DELAY,2024-04-08 00:00:00,invalid_date,,
ORD007083,CUST01132,,5.0,2896.59,,NETBANKING,Wellington,South,,10.25,245.81,,SAVE10,N,DAMAGED,,invalid_date,2024-06-24,APP
ORD001594,,PRD1169,1.0,3062.41,PLACED,CARD,Christchurch,,,,,120.93,,,,2024-08-19 00:00:00,invalid_date,,APP
ORD001094,,,,2418.22,DELIVERED,UPI,Auckland,South,AU,,245.43,,DISC20,N,DELAY,2025-08-28 00:00:00,invalid_date,invalid_date,APP
ORD007343,CUST03136,PRD1066,,3481.39,CANCELLED,UPI,Wellington,South,,8.65,99.43,,,Y,DELAY,invalid_ts,2024-03-27,,APP
ORD003930,,,-1.0,4583.97,,UPI,Wellington,South,NZ,173.64,,,,N,DELAY,invalid_ts,2025-03-16,,
ORD002573,,,1.0,1958.9,SHIPPED,UPI,,,NZ,,168.93,,SAVE10,,DELAY,,,2025-05-04,APP
ORD000947,,PRD1197,,4126.28,SHIPPED,CARD,Wellington,North,NZ,,9.6,225.25,SAVE10,,DELAY,invalid_ts,,invalid_date,ECOM
ORD007103,CUST02369,PRD1012,-1.0,3895.39,PLACED,,Auckland,North,NZ,,101.09,,,,DAMAGED,,,2024-05-23,ECOM
ORD005991,CUST01206,PRD1022,2.0,2155.91,PLACED,NETBANKING,Wellington,North,AU,22.46,99.14,,DISC20,Y,DAMAGED,,invalid_date,,APP
ORD004123,CUST01970,,-1.0,,SHIPPED,CARD,Auckland,South,NZ,,201.63,164.64,,,DAMAGED,,invalid_date,invalid_date,
ORD000201,,,,3378.54,SHIPPED,NETBANKING,,North,AU,127.4,229.35,209.45,DISC20,Y,DAMAGED,,,2024-09-13,
ORD001928,,PRD1105,,3623.13,SHIPPED,,Wellington,South,NZ,,,,SAVE10,N,DAMAGED,,2025-10-04,invalid_date,
ORD007840,,,,,CANCELLED,UPI,Christchurch,North,,,,219.76,DISC20,Y,DELAY,2025-11-14 00:00:00,2024-03-10,2025-06-09,ECOM
ORD006532,,PRD1029,2.0,4452.65,PLACED,UPI,,,AU,143.88,,256.29,,N,DELAY,2025-02-10 00:00:00,,2024-12-25,
ORD003532,,PRD1145,2.0,,SHIPPED,UPI,,South,,45.1,,,,N,DAMAGED,2024-03-20 00:00:00,invalid_date,2025-09-03,ECOM
ORD003977,CUST04311,,,139.79,CANCELLED,,Christchurch,,NZ,,,,,Y,,2025-09-11 00:00:00,,,APP
ORD001047,,,,,SHIPPED,UPI,,South,,,,,DISC20,,,,,,APP
ORD005685,,PRD1093,3.0,,PLACED,NETBANKING,,,NZ,11.91,,70.64,SAVE10,Y,DAMAGED,2024-09-02 00:00:00,2024-06-12,2025-10-06,APP
ORD006966,CUST03269,PRD1037,-1.0,1639.53,PLACED,UPI,Wellington,South,,36.97,211.06,211.6,SAVE10,N,,,2024-10-21,2024-12-11,APP
ORD003310,CUST03279,,-1.0,,SHIPPED,NETBANKING,Auckland,South,,20.54,,72.67,,,DAMAGED,,invalid_date,invalid_date,ECOM
ORD002673,,,2.0,1820.86,DELIVERED,CARD,Wellington,South,,96.61,,180.08,DISC20,N,,invalid_ts,,invalid_date,APP
ORD002402,CUST00491,PRD1133,2.0,3773.96,,CARD,,North,,,297.45,200.61,,Y,DELAY,2025-05-27 00:00:00,2024-02-23,invalid_date,
ORD000798,,PRD1087,,3223.91,CANCELLED,UPI,Christchurch,South,NZ,,299.68,,DISC20,,DAMAGED,2024-01-06 00:00:00,invalid_date,invalid_date,APP
ORD006678,CUST03282,PRD1165,,,DELIVERED,NETBANKING,,North,AU,,99.67,170.08,SAVE10,Y,DELAY,invalid_ts,2025-09-01,,
ORD006120,CUST01936,,,2218.36,SHIPPED,,Auckland,North,AU,,,84.07,SAVE10,Y,DAMAGED,2024-02-23 00:00:00,2024-08-11,2025-08-13,APP
ORD003380,,,5.0,4505.39,SHIPPED,UPI,,South,NZ,59.49,,258.99,,N,DELAY,,invalid_date,2024-08-15,ECOM
ORD000854,CUST04697,,,,,NETBANKING,,North,AU,,,253.02,DISC20,Y,,2024-05-27 00:00:00,invalid_date,,
ORD003987,,,1.0,,SHIPPED,CARD,Auckland,,AU,,148.25,,SAVE10,Y,,,invalid_date,invalid_date,
ORD000040,CUST01804,,4.0,4768.9,CANCELLED,UPI,Wellington,South,AU,,,156.24,DISC20,Y,,2025-07-27 00:00:00,,2025-03-02,
ORD007059,CUST04362,,1.0,3633.46,DELIVERED,,Wellington,,,,17.57,264.1,,Y,DELAY,,invalid_date,2024-12-15,
ORD007520,,,-1.0,,SHIPPED,NETBANKING,Christchurch,,,55.83,5.71,,DISC20,N,,2024-02-14 00:00:00,2025-08-25,2025-11-29,ECOM
ORD001647,CUST01071,,-1.0,,SHIPPED,UPI,Auckland,,NZ,,69.55,,SAVE10,N,,2024-08-30 00:00:00,invalid_date,invalid_date,ECOM
ORD000398,CUST03161,PRD1006,2.0,4004.37,CANCELLED,NETBANKING,Wellington,South,NZ,64.53,,,DISC20,N,DELAY,2024-11-06 00:00:00,2025-09-14,invalid_date,APP
ORD005664,CUST01812,,3.0,321.6,SHIPPED,UPI,,,NZ,104.18,,,DISC20,,DELAY,,2024-04-04,invalid_date,ECOM
ORD006272,CUST01756,PRD1078,,3178.5,DELIVERED,UPI,Christchurch,,,120.28,221.53,30.26,DISC20,,DAMAGED,invalid_ts,invalid_date,,APP
ORD003805,CUST04436,,4.0,4514.07,CANCELLED,,Auckland,North,AU,,285.53,233.65,DISC20,Y,DELAY,invalid_ts,invalid_date,,
ORD003835,CUST03715,,4.0,4712.23,SHIPPED,UPI,Wellington,North,NZ,,,73.83,,N,DELAY,invalid_ts,invalid_date,invalid_date,ECOM
ORD000287,CUST03775,PRD1182,-1.0,2508.48,SHIPPED,UPI,Christchurch,,NZ,,,256.24,SAVE10,Y,DAMAGED,,,invalid_date,
ORD002005,CUST01870,PRD1139,1.0,,SHIPPED,NETBANKING,Auckland,South,AU,,,,DISC20,,DELAY,2024-11-28 00:00:00,2024-03-24,2025-08-11,
ORD005049,CUST02949,PRD1162,,3911.76,CANCELLED,,Christchurch,,,58.02,211.12,,,,,2025-10-11 00:00:00,invalid_date,,ECOM
ORD003130,CUST04385,,,2464.52,,,Wellington,South,NZ,7.48,,136.75,,N,DELAY,2024-03-12 00:00:00,,invalid_date,APP
ORD005676,,PRD1139,3.0,,PLACED,CARD,Christchurch,South,,9.0,,117.77,,Y,DELAY,2024-10-03 00:00:00,,invalid_date,
ORD001550,CUST00431,,,,DELIVERED,CARD,Wellington,South,AU,164.84,298.18,,,N,DELAY,2025-08-21 00:00:00,2024-04-11,invalid_date,ECOM
ORD004491,,,,3063.89,DELIVERED,CARD,Auckland,,NZ,,,154.44,,Y,DAMAGED,,2024-07-26,invalid_date,ECOM
ORD005729,CUST04737,PRD1072,,,SHIPPED,NETBANKING,Christchurch,North,AU,166.14,,,,Y,DELAY,invalid_ts,invalid_date,2025-01-01,APP
ORD001214,CUST01684,,,,DELIVERED,,Auckland,South,NZ,106.57,47.17,248.1,DISC20,N,,invalid_ts,,,ECOM
ORD006353,CUST04975,PRD1037,-1.0,,DELIVERED,,,,,61.36,,245.14,SAVE10,N,DELAY,,2024-02-09,,
ORD001935,CUST02451,PRD1195,1.0,,DELIVERED,NETBANKING,,South,,,,,DISC20,N,DAMAGED,invalid_ts,invalid_date,invalid_date,
ORD004970,,,-1.0,,SHIPPED,UPI,,North,,172.83,36.98,,SAVE10,Y,DELAY,2024-05-29 00:00:00,2024-09-02,,APP
ORD000949,,,-1.0,2856.42,PLACED,NETBANKING,Wellington,North,AU,150.2,,,DISC20,,DELAY,,,2024-03-08,ECOM
ORD006821,,PRD1101,-1.0,3378.73,SHIPPED,CARD,Wellington,South,,15.74,,,DISC20,N,,2025-07-07 00:00:00,2024-04-19,,
ORD001940,,PRD1133,-1.0,,CANCELLED,CARD,Wellington,South,AU,62.67,199.28,56.37,,N,DAMAGED,invalid_ts,invalid_date,invalid_date,APP
ORD005234,CUST02858,,1.0,4719.39,CANCELLED,UPI,Auckland,,NZ,104.69,8.91,,,N,,invalid_ts,invalid_date,2025-03-08,APP
ORD000482,CUST01183,,-1.0,,DELIVERED,NETBANKING,Christchurch,,,,5.9,233.27,,,,,,2025-03-17,
ORD000736,,PRD1168,5.0,,,,Auckland,South,NZ,45.01,,,DISC20,N,DELAY,2025-01-09 00:00:00,invalid_date,2025-08-17,
ORD001225,,PRD1034,4.0,4418.06,SHIPPED,,Wellington,,AU,,,225.13,DISC20,,DAMAGED,,,2024-06-01,
ORD005905,CUST00268,PRD1162,2.0,,PLACED,CARD,Auckland,South,,56.07,,,,Y,,invalid_ts,invalid_date,,APP
ORD002457,CUST02396,,-1.0,572.88,SHIPPED,NETBANKING,Wellington,South,NZ,,,111.57,SAVE10,Y,,invalid_ts,,2025-02-16,APP
ORD003756,,,1.0,,PLACED,UPI,Wellington,,,,,228.04,DISC20,,DELAY,invalid_ts,,invalid_date,APP
ORD006329,CUST04198,,4.0,,SHIPPED,NETBANKING,,,NZ,78.56,,,DISC20,Y,,,invalid_date,,
ORD004653,CUST03109,,-1.0,,CANCELLED,NETBANKING,Auckland,South,NZ,114.28,,,,Y,DELAY,,,,
ORD002678,CUST00514,,,1038.11,DELIVERED,,Auckland,South,AU,,142.76,40.79,SAVE10,N,DELAY,invalid_ts,2024-04-03,invalid_date,ECOM
ORD004366,CUST01541,,,745.5,PLACED,,Wellington,,,11.54,69.1,,SAVE10,N,DAMAGED,invalid_ts,invalid_date,2025-10-19,APP
ORD005750,,,4.0,4935.62,DELIVERED,,Wellington,South,,,1.22,,DISC20,N,DELAY,2025-08-27 00:00:00,,invalid_date,ECOM
ORD003255,CUST04407,,,,CANCELLED,,Christchurch,North,AU,2.99,288.33,,SAVE10,,DELAY,,2024-07-28,,APP
ORD001964,CUST02358,,,,DELIVERED,,Christchurch,North,AU,,37.89,69.61,DISC20,N,,2024-03-03 00:00:00,2024-07-04,invalid_date,ECOM
ORD007567,CUST02872,PRD1012,-1.0,3771.61,SHIPPED,CARD,,North,,185.8,172.06,92.14,DISC20,Y,DAMAGED,invalid_ts,,,ECOM
ORD003396,,PRD1051,-1.0,,CANCELLED,NETBANKING,Wellington,South,AU,,,153.65,SAVE10,N,DELAY,invalid_ts,,2024-09-02,ECOM
ORD005451,,PRD1188,,3277.02,CANCELLED,UPI,Wellington,South,,52.3,,66.53,DISC20,Y,DAMAGED,,invalid_date,2024-01-24,APP
ORD004898,CUST03060,,,,,,Wellington,North,NZ,,,,DISC20,Y,DAMAGED,2025-09-14 00:00:00,2025-05-11,,APP
ORD000922,,PRD1041,3.0,4113.53,SHIPPED,UPI,Auckland,North,NZ,34.41,,160.61,SAVE10,Y,,,2024-02-15,2025-03-15,APP
ORD000563,CUST00004,,1.0,,PLACED,,Christchurch,South,NZ,149.25,60.18,,,Y,DELAY,invalid_ts,2024-09-25,2024-02-10,ECOM
ORD007790,,,-1.0,,CANCELLED,,Auckland,North,,143.36,,,DISC20,N,DELAY,2024-08-05 00:00:00,2025-09-28,,
ORD003409,CUST02342,PRD1136,-1.0,,,CARD,Wellington,North,,,27.57,138.69,SAVE10,Y,DELAY,invalid_ts,2024-07-20,invalid_date,ECOM
ORD000259,,PRD1019,,258.42,SHIPPED,,,North,NZ,,,,,Y,DAMAGED,invalid_ts,2024-01-12,2025-09-30,ECOM
ORD007063,,PRD1158,,3371.56,SHIPPED,NETBANKING,Auckland,South,AU,82.74,19.54,20.7,SAVE10,,DELAY,,,,
ORD003798,,PRD1112,,930.62,PLACED,,Christchurch,North,,,,,,N,DELAY,2024-09-08 00:00:00,invalid_date,invalid_date,ECOM
ORD003479,,PRD1189,1.0,3440.98,DELIVERED,CARD,Auckland,North,,,,,DISC20,,,2024-12-03 00:00:00,2025-11-13,2025-04-15,ECOM
ORD005260,,,2.0,,CANCELLED,CARD,,,,,211.4,,DISC20,,DAMAGED,invalid_ts,2025-06-17,invalid_date,APP
ORD005306,CUST02673,,,,DELIVERED,,,,,79.24,,258.52,SAVE10,Y,DAMAGED,invalid_ts,2025-10-07,,APP
ORD002204,,,,,SHIPPED,,Wellington,North,,,114.11,,DISC20,Y,DAMAGED,,invalid_date,2025-09-24,APP
ORD001856,,,1.0,1595.47,CANCELLED,CARD,Christchurch,South,,153.78,37.32,95.91,DISC20,,,invalid_ts,2024-03-20,invalid_date,
ORD002766,CUST00142,,-1.0,1947.85,PLACED,CARD,Christchurch,,,99.14,98.19,293.06,DISC20,N,,,2025-07-16,,APP
ORD004609,,PRD1117,3.0,,PLACED,NETBANKING,Wellington,South,NZ,,,,,,DAMAGED,invalid_ts,invalid_date,,ECOM
ORD003384,CUST04469,PRD1038,-1.0,381.66,PLACED,CARD,,North,AU,123.47,162.51,,,,DAMAGED,2024-03-17 00:00:00,,,
ORD002723,,PRD1006,,,CANCELLED,UPI,Christchurch,,,,277.99,,SAVE10,Y,,2025-07-16 00:00:00,2024-07-04,,ECOM
ORD004757,CUST04787,,,3268.74,,UPI,Christchurch,South,AU,8.36,,,,N,DAMAGED,invalid_ts,2025-09-09,2024-05-17,APP
ORD007359,,PRD1067,,4574.04,SHIPPED,CARD,,South,NZ,12.6,293.8,158.47,DISC20,,DAMAGED,,invalid_date,2024-10-16,ECOM
ORD003143,,PRD1049,1.0,,,CARD,Wellington,,,109.18,7.27,284.32,SAVE10,N,DELAY,2024-02-19 00:00:00,invalid_date,invalid_date,APP
ORD006596,,,1.0,4207.29,CANCELLED,CARD,Christchurch,South,NZ,,207.89,286.87,SAVE10,Y,,2025-09-29 00:00:00,invalid_date,2025-10-22,
ORD006957,CUST03243,PRD1158,5.0,3424.89,SHIPPED,,Wellington,South,NZ,190.94,,104.46,SAVE10,Y,,2024-02-23 00:00:00,,,APP
ORD003482,,PRD1118,3.0,3724.07,SHIPPED,CARD,,South,AU,6.2,,89.63,SAVE10,N,DAMAGED,2025-04-21 00:00:00,2024-03-29,invalid_date,
ORD003192,,PRD1122,1.0,,DELIVERED,UPI,,,AU,83.63,,180.19,SAVE10,,DELAY,2024-12-20 00:00:00,,invalid_date,ECOM
ORD006563,,,,,CANCELLED,NETBANKING,,North,NZ,140.23,,,,Y,DELAY,,invalid_date,,
ORD006942,CUST01640,,4.0,879.49,,CARD,Christchurch,North,,,22.41,234.65,,Y,,,,2025-05-18,
ORD006616,CUST02649,,1.0,595.06,DELIVERED,UPI,Wellington,South,AU,,292.99,,SAVE10,,,2025-09-13 00:00:00,2024-04-11,,
ORD007850,CUST01194,PRD1169,-1.0,,,NETBANKING,Christchurch,North,,122.46,,,SAVE10,N,DELAY,invalid_ts,2024-09-16,,
ORD007452,CUST02530,PRD1017,,2334.87,PLACED,,Christchurch,,,,,,,,DAMAGED,invalid_ts,invalid_date,invalid_date,ECOM
ORD001814,CUST04751,PRD1034,5.0,4757.99,,NETBANKING,Wellington,,NZ,123.97,,,SAVE10,Y,DELAY,2025-09-27 00:00:00,2024-08-20,invalid_date,APP
ORD004190,CUST04027,PRD1150,,4385.37,DELIVERED,,,South,NZ,144.77,,,SAVE10,N,DELAY,2024-12-02 00:00:00,,,APP
ORD001731,CUST04737,,,,,UPI,Christchurch,South,AU,,,189.58,DISC20,,DELAY,,invalid_date,invalid_date,ECOM
ORD003502,CUST03534,,2.0,1397.66,CANCELLED,CARD,Auckland,North,,197.91,215.62,195.46,SAVE10,N,DAMAGED,2025-02-05 00:00:00,,2025-01-06,APP
ORD003396,,PRD1128,5.0,3889.79,PLACED,,,South,NZ,,,,SAVE10,Y,DELAY,,invalid_date,2025-11-26,
ORD006870,CUST04446,PRD1062,-1.0,,SHIPPED,NETBANKING,Christchurch,North,,115.48,,,,Y,DAMAGED,,,invalid_date,
ORD007712,CUST04760,,4.0,,DELIVERED,CARD,Auckland,,NZ,,,,SAVE10,N,DAMAGED,invalid_ts,2025-10-01,invalid_date,ECOM
ORD004503,,,-1.0,3978.36,CANCELLED,,Christchurch,,,,94.6,,,,,invalid_ts,2025-08-01,,
ORD002808,,PRD1153,-1.0,,,,Christchurch,North,,164.38,43.98,,SAVE10,Y,DAMAGED,,2024-01-20,invalid_date,
ORD005759,,PRD1163,,4549.3,,,Christchurch,South,NZ,,172.71,298.49,SAVE10,N,,2024-01-28 00:00:00,,,
ORD005993,,,1.0,,,NETBANKING,Wellington,,AU,,,89.08,,N,DAMAGED,invalid_ts,invalid_date,,ECOM
ORD005193,,,,3925.5,PLACED,UPI,,North,AU,68.47,,,,,,,,invalid_date,ECOM
ORD007094,,,,239.79,CANCELLED,NETBANKING,,North,AU,,128.65,248.01,,N,DELAY,invalid_ts,,invalid_date,ECOM
ORD005376,CUST00474,,-1.0,3126.98,DELIVERED,NETBANKING,Auckland,,NZ,,,,SAVE10,N,DAMAGED,invalid_ts,,invalid_date,
ORD004485,,,-1.0,1621.1,CANCELLED,NETBANKING,Christchurch,South,NZ,192.13,66.96,181.9,SAVE10,Y,DELAY,,2025-04-23,invalid_date,
ORD005871,CUST01401,,-1.0,2174.22,,UPI,Auckland,,AU,87.32,,,DISC20,N,DELAY,2025-05-25 00:00:00,invalid_date,,APP
ORD007961,,,1.0,561.4,SHIPPED,,,South,AU,,,,DISC20,,DELAY,,,invalid_date,APP
ORD001182,,,,,,CARD,Christchurch,,,53.88,98.63,,,N,DAMAGED,,,invalid_date,ECOM
ORD001455,CUST02425,,-1.0,828.08,PLACED,,Christchurch,South,AU,,,259.79,,Y,DELAY,invalid_ts,invalid_date,,
ORD001451,CUST04872,PRD1106,2.0,,SHIPPED,,Christchurch,North,,145.8,98.02,93.89,SAVE10,Y,,,2024-12-07,invalid_date,
