store_id,store_name,city,state,country,store_type,manager_id,open_date,close_date,store_size_sqft,no_of_staff,rent_cost,revenue_target,is_active,renovation_flag,last_renovation_date,latitude,longitude,load_date,source_system
STR015,Store_208,Christchurch,North,,Ecommerce,MGR230,,2025-07-30,,19.0,37109.35,361806.33,N,,2025-04-17,,-157.871497,,ERP
STR007,Store_209,Wellington,South,NZ,Ecommerce,,invalid_date,2024-03-26,2822.0,,,,Y,N,invalid_date,15.652314,-140.906209,2025-07-12,
STR020,,Auckland,,NZ,,,,,,17.0,43685.9,,Y,Y,invalid_date,,134.94815,,CRM
STR029,Store_211,,,NZ,Ecommerce,,,2024-03-08,,28.0,23363.99,,Y,N,2025-07-04,6.851807,,invalid_date,ERP
STR003,Store_212,Christchurch,South,NZ,,,,invalid_date,,,5922.43,,N,Y,,,,,
STR002,Store_213,,,,Ecommerce,,,invalid_date,,43.0,6524.73,318353.31,Y,Y,2024-02-24,,108.923869,2024-03-20,ERP
STR022,,Wellington,North,NZ,Ecommerce,MGR221,,invalid_date,,,,135099.51,Y,,invalid_date,,,invalid_date,
STR024,,Hamilton,,AU,Physical,MGR165,invalid_date,2025-10-24,1532.0,,18425.02,464486.22,N,N,2025-05-12,,,2024-11-19,CRM
STR004,,Hamilton,South,NZ,Ecommerce,MGR313,,invalid_date,1506.0,,48234.86,,Y,N,invalid_date,71.400318,,,
STR022,Store_217,Wellington,,AU,,,invalid_date,invalid_date,,39.0,,,Y,Y,invalid_date,-34.650824,72.117367,2025-06-07,CRM
STR025,,Christchurch,North,AU,Ecommerce,MGR395,,,7005.0,,38547.84,450748.47,Y,Y,,-50.573172,,2025-07-03,ERP
STR004,,Hamilton,,AU,Physical,MGR497,,2025-07-21,,,,198460.47,,Y,2025-02-26,,109.767948,2024-03-17,
STR002,,Christchurch,North,NZ,,MGR24,,invalid_date,7862.0,22.0,25681.6,,N,,invalid_date,-9.970468,,2024-09-12,
STR027,Store_221,Wellington,North,AU,,MGR72,invalid_date,invalid_date,,40.0,5036.55,,Y,,,,,,ERP
STR020,Store_222,Wellington,North,AU,Physical,,invalid_date,invalid_date,9698.0,,,201725.54,,Y,2025-10-01,-54.038512,,2025-07-09,CRM
STR020,Store_223,Christchurch,North,NZ,,MGR245,2025-04-05,2024-01-02,,,9094.27,,Y,Y,,,,,CRM
STR026,,Wellington,,AU,Physical,MGR443,invalid_date,invalid_date,,22.0,11089.72,167542.92,,Y,,-19.762704,-4.053963,invalid_date,CRM
STR028,Store_225,Auckland,,AU,,,,invalid_date,9122.0,,1805.13,352815.06,,Y,2025-01-06,,,2024-08-13,
STR027,Store_226,Wellington,,AU,,MGR381,2024-08-27,,6072.0,,18479.07,228698.54,Y,N,invalid_date,-1.082851,,,ERP
STR011,,Auckland,North,,,,invalid_date,,,,,339404.59,,Y,invalid_date,11.207111,21.527218,,
STR022,Store_228,Wellington,,,,MGR157,2025-05-06,invalid_date,1915.0,,,,,,2024-06-30,-18.048044,-132.58037,invalid_date,CRM
STR003,,,North,AU,Ecommerce,,2024-08-15,2024-11-30,,,,181256.58,,N,2025-02-15,,,invalid_date,
STR002,,Auckland,,,,,invalid_date,,7371.0,21.0,,306795.67,N,Y,,,,,ERP
STR002,Store_231,,North,NZ,Ecommerce,,2024-07-25,2024-04-16,8995.0,,,464655.9,N,N,invalid_date,62.452359,,2024-07-04,CRM
STR011,,Christchurch,North,AU,Physical,,,,,24.0,33422.23,,N,N,invalid_date,,94.655477,2025-10-16,
STR030,,,South,,,MGR459,,invalid_date,,15.0,,,,Y,,-83.934133,166.789622,invalid_date,ERP
STR011,Store_234,Christchurch,South,,Ecommerce,,,,,47.0,35952.63,277607.54,,Y,2025-01-19,-76.52736,-129.63736,,ERP
STR028,Store_235,Auckland,North,,Ecommerce,MGR96,invalid_date,2025-11-11,,5.0,2320.31,,N,,invalid_date,-14.175475,,2025-08-25,CRM
STR022,Store_236,Hamilton,South,NZ,,MGR104,invalid_date,invalid_date,,,,268279.25,Y,Y,invalid_date,,81.429482,,ERP
STR027,,Wellington,,NZ,Physical,,invalid_date,2024-01-26,6427.0,46.0,12791.76,179489.04,Y,N,,1.434462,-2.930258,,CRM
STR017,Store_238,Auckland,,AU,Ecommerce,,2024-07-21,2024-12-27,,30.0,,,N,N,invalid_date,,,2025-09-24,ERP
STR025,Store_239,,,,Physical,,2024-04-19,invalid_date,,,,,,,invalid_date,-62.139637,,2025-10-30,CRM
STR026,,Auckland,,AU,Ecommerce,,2024-01-19,,,14.0,,425796.73,Y,,2024-03-29,,,2025-08-27,
STR020,Store_241,Auckland,North,,,,invalid_date,2025-10-18,,37.0,,,,Y,2025-08-03,-7.467376,57.171891,2024-05-13,CRM
STR011,,Auckland,South,,Physical,MGR348,,2025-06-16,,,34489.79,451992.16,,Y,invalid_date,,-172.322317,invalid_date,ERP
STR022,,Hamilton,South,AU,Physical,MGR57,,2025-01-06,,,,361873.71,N,,,,28.804687,invalid_date,
STR017,,Auckland,,,Physical,MGR69,,invalid_date,3717.0,,35748.59,491480.34,,,2025-10-29,,146.183074,,
STR022,Store_245,Hamilton,North,,Physical,,2025-04-28,invalid_date,5978.0,,8412.89,216910.05,,N,invalid_date,-81.980406,119.170869,,
STR027,Store_246,Hamilton,,,Ecommerce,MGR11,invalid_date,,,7.0,3809.51,276216.75,,,2025-04-30,,-14.235912,,
STR001,Store_247,Hamilton,North,,Ecommerce,,invalid_date,invalid_date,6229.0,,,,Y,N,2025-05-14,80.833424,-67.253148,invalid_date,
STR007,Store_248,Auckland,,AU,,,invalid_date,invalid_date,,,2181.51,337792.52,,N,invalid_date,-60.01778,168.752948,invalid_date,
STR009,,,,NZ,Physical,MGR352,2025-03-07,2025-06-07,3623.0,,,,N,N,,,112.889981,2024-07-12,ERP
STR021,,Hamilton,,NZ,Ecommerce,MGR294,,2025-11-26,8869.0,6.0,31917.07,473311.33,Y,N,2024-02-20,,-109.147875,,CRM
STR021,Store_251,,South,AU,,,2024-01-04,invalid_date,,,,275059.33,N,Y,,,-74.664923,,
STR004,Store_252,Christchurch,,NZ,,,2024-03-12,,,28.0,13008.0,495124.74,N,Y,2024-05-18,56.024543,,,
STR016,Store_253,Wellington,South,,,MGR329,invalid_date,,,,44140.41,402660.96,N,N,invalid_date,67.395073,,invalid_date,CRM
STR010,Store_254,Wellington,,AU,,,,,8628.0,,8879.7,461492.55,,N,invalid_date,,-40.561535,,ERP
STR001,Store_255,Christchurch,North,AU,,MGR145,2024-01-09,2024-06-20,2416.0,,,142327.93,,,,-36.558437,-125.885899,,CRM
STR017,Store_256,Auckland,,AU,,,invalid_date,2025-04-10,,,3382.27,,Y,Y,,,,invalid_date,
STR024,Store_257,Auckland,North,NZ,Physical,,2024-07-23,,,45.0,29609.12,,Y,Y,2025-02-21,-54.062611,73.52194,invalid_date,CRM
STR017,Store_258,Wellington,,NZ,,MGR394,,2025-10-20,,,,345583.56,Y,Y,,,,2024-01-02,CRM
STR027,,Christchurch,North,,Ecommerce,MGR197,,,,34.0,34873.58,,N,,invalid_date,79.841681,42.39173,invalid_date,
STR005,,Auckland,,NZ,,,,2024-08-29,1575.0,28.0,,,,,invalid_date,,,,
STR024,Store_261,Auckland,South,,,,2024-06-02,2025-02-22,2351.0,,,408676.01,N,Y,,-65.83018,-70.03719,2025-01-14,ERP
STR030,,Wellington,South,,,MGR251,,,7926.0,45.0,9029.79,,Y,Y,invalid_date,,,,
STR018,,Auckland,North,AU,,MGR193,2024-08-16,2025-10-29,,,,,N,Y,,55.371345,,2025-06-14,ERP
STR014,,Hamilton,North,AU,,MGR479,,,4541.0,15.0,41199.56,,,N,,,-150.534759,,ERP
STR011,,Auckland,North,NZ,Ecommerce,MGR436,2025-02-23,invalid_date,,46.0,,,Y,N,,,,,
STR009,,Auckland,,NZ,Ecommerce,MGR414,invalid_date,,,33.0,31729.96,217058.19,N,Y,2025-03-05,-57.584222,-26.801788,,ERP
STR004,,Auckland,South,,Ecommerce,,invalid_date,invalid_date,,8.0,,397603.05,,Y,,,-83.774592,,ERP
STR001,,Wellington,South,NZ,,MGR260,2025-05-16,invalid_date,5616.0,39.0,44566.71,,Y,Y,invalid_date,,67.708875,invalid_date,ERP
STR011,Store_269,Wellington,South,,Physical,MGR360,,2025-10-23,7155.0,,,,,,,,-9.386285,2025-06-22,CRM
STR002,Store_270,,,NZ,,,,invalid_date,4790.0,,33890.09,,,Y,2024-02-09,,120.764451,,
STR005,,Auckland,,NZ,Ecommerce,,,,3544.0,,14278.59,,N,N,2024-04-23,,,,
STR003,,Auckland,,,,,2024-08-20,invalid_date,7428.0,17.0,,,N,N,2024-10-22,,,invalid_date,
STR029,Store_273,,,,Physical,,,,2925.0,,44534.7,447384.75,,,invalid_date,68.603995,-97.529174,2024-10-29,ERP
STR024,,,South,AU,,,2024-10-25,invalid_date,,34.0,40927.23,130299.75,N,,2024-03-11,70.276416,79.518338,2024-08-14,ERP
STR030,,Wellington,,,Ecommerce,,2024-10-06,2024-06-07,6156.0,,32503.38,236727.17,N,,invalid_date,5.300867,112.000055,invalid_date,ERP
STR011,,,South,,Ecommerce,MGR213,,2024-11-25,,,35182.22,,,N,2024-05-20,-81.975219,9.587979,2025-06-23,ERP
STR020,,Christchurch,South,AU,Physical,,2024-01-24,,,44.0,29199.18,425637.66,N,N,2025-08-25,33.492543,,invalid_date,CRM
STR006,,Auckland,South,,,,invalid_date,,6881.0,,,,Y,,invalid_date,10.307279,,,ERP
STR006,Store_279,Wellington,South,,,MGR195,,,3843.0,42.0,40676.45,177832.69,Y,,invalid_date,5.049834,,,ERP
STR027,,Christchurch,South,AU,Physical,,invalid_date,2024-02-09,,29.0,,,Y,N,2024-05-18,64.360681,6.044076,invalid_date,CRM
STR003,,Christchurch,North,AU,Physical,,2024-09-16,,,30.0,,,Y,Y,invalid_date,-65.347246,38.871065,2025-07-30,ERP
STR008,Store_282,Wellington,North,,,,,invalid_date,,27.0,28277.33,,,,2024-07-04,-2.092498,,invalid_date,
STR003,Store_283,Hamilton,South,,Ecommerce,,2024-05-04,invalid_date,6904.0,13.0,,171996.56,N,,2024-06-17,-21.080675,,,ERP
STR004,Store_284,Auckland,South,NZ,,,2025-05-26,invalid_date,,,,,N,N,invalid_date,15.658128,-16.890613,2024-01-11,ERP
STR026,,Christchurch,,NZ,,MGR287,invalid_date,invalid_date,,47.0,,267027.76,,N,invalid_date,,,invalid_date,
STR029,,Hamilton,,NZ,,MGR105,2024-03-15,2024-02-11,,,,314713.52,,Y,invalid_date,-33.261423,-68.225833,2025-08-20,
STR023,,Hamilton,North,AU,Physical,MGR134,,2025-03-07,6259.0,,,,,Y,2024-08-25,73.261407,-9.715742,2024-09-17,
STR007,Store_288,Wellington,,AU,,,invalid_date,2025-05-03,6289.0,,,368820.15,Y,N,2024-09-29,,-88.752858,2024-05-22,
STR012,Store_289,Wellington,,,,,invalid_date,2025-09-30,7844.0,,38190.88,386248.61,Y,N,invalid_date,,,,CRM
STR009,,Hamilton,,NZ,Physical,,,invalid_date,,,10901.16,420256.04,,N,2025-10-10,,8.820402,,
STR002,,,,NZ,,MGR139,,,3725.0,21.0,31343.96,,Y,Y,invalid_date,,117.195943,,ERP
STR025,,Wellington,South,NZ,,,invalid_date,2025-05-16,,,17817.95,,Y,N,invalid_date,,,,ERP
STR008,Store_293,Wellington,North,NZ,Physical,,2025-03-12,invalid_date,9950.0,,,,Y,,2024-07-13,,,2025-11-05,
STR013,,Auckland,,AU,Ecommerce,MGR57,,2024-11-11,,,2792.53,492604.41,N,,invalid_date,35.768072,,,CRM
STR025,,Hamilton,South,NZ,Ecommerce,,,2024-03-21,,,,284744.54,Y,,invalid_date,83.203833,,invalid_date,CRM
STR007,Store_296,Hamilton,North,AU,Ecommerce,,2025-11-08,invalid_date,,31.0,,,Y,,invalid_date,,178.320189,invalid_date,CRM
STR003,,Auckland,,NZ,Ecommerce,,2024-08-13,invalid_date,,,,494596.46,N,N,2025-01-31,86.748084,120.363641,invalid_date,
STR030,Store_298,Wellington,South,NZ,Physical,MGR166,2024-12-27,2024-03-04,5613.0,17.0,36089.82,,N,,2025-06-29,-80.652765,-112.335242,2025-10-14,
STR024,,,North,AU,,MGR292,,2025-08-31,,9.0,,105736.0,N,N,2025-05-10,-86.820665,,,ERP
STR004,,Wellington,South,NZ,Ecommerce,,,,9758.0,30.0,,,Y,,,-45.463614,,,ERP
STR007,Store_301,Christchurch,South,,,MGR134,invalid_date,invalid_date,,,49459.84,,Y,N,,,-97.268575,invalid_date,CRM
STR006,Store_302,,North,,Ecommerce,MGR375,2025-02-17,2024-12-24,2505.0,,,489413.54,,,invalid_date,-11.970682,,2024-05-13,
STR019,,Hamilton,North,AU,,,,,,,17262.47,,,Y,invalid_date,-41.598981,144.526044,2024-12-23,ERP
STR016,,Auckland,North,,,,invalid_date,,,,,,,N,invalid_date,-76.468795,15.690062,invalid_date,ERP
STR029,,Auckland,South,AU,,MGR81,2024-11-10,invalid_date,,19.0,,385064.46,,Y,invalid_date,,,invalid_date,ERP
STR007,Store_306,Wellington,,,,MGR204,invalid_date,,5657.0,,34818.11,,,,2025-04-17,27.176735,153.31651,2025-05-09,ERP
STR003,Store_307,Wellington,North,,Physical,MGR339,2024-10-07,2024-07-09,3493.0,11.0,19413.43,,N,,2024-04-16,36.940257,,,
STR013,Store_308,,,AU,,MGR7,invalid_date,2024-12-30,,,,,,Y,2025-06-25,89.52027,,invalid_date,ERP
STR018,Store_309,,South,AU,Ecommerce,MGR200,,,,,,132004.66,N,N,invalid_date,,,2024-11-26,ERP
STR004,Store_310,Wellington,,NZ,Physical,,,,,33.0,,407877.66,,Y,2024-09-01,27.98243,,invalid_date,CRM
STR027,,,North,,,,2024-05-21,2025-07-29,,33.0,,,N,N,2025-04-21,,-105.394575,,
STR017,,Hamilton,South,AU,Physical,,invalid_date,,7340.0,,,473174.39,,,,-3.099545,-77.789994,,
STR022,,Christchurch,North,AU,,,,invalid_date,4602.0,,8847.72,215890.26,Y,N,2025-04-13,-72.338973,-156.242904,invalid_date,CRM
STR016,Store_314,,South,,Ecommerce,,invalid_date,2024-07-27,5362.0,,20997.83,121809.07,Y,N,2024-12-26,,,invalid_date,CRM
STR011,Store_315,Wellington,South,,Physical,MGR31,,invalid_date,7118.0,26.0,,,N,N,2024-04-10,,,,
STR024,Store_316,Wellington,North,,Ecommerce,MGR419,,,,,8174.74,,Y,,invalid_date,26.009302,,,
STR025,Store_317,Wellington,North,,,MGR85,2024-09-23,2025-04-03,6605.0,,27871.4,141718.5,N,,,-9.824761,,,ERP
STR023,,Christchurch,North,AU,Physical,,,,2939.0,33.0,,472755.03,Y,Y,2024-11-17,,-56.44959,,
STR015,,Christchurch,North,NZ,Physical,,,2025-10-23,,,40339.87,,N,N,,,,invalid_date,
STR016,,Christchurch,North,NZ,Ecommerce,MGR77,invalid_date,invalid_date,1430.0,,,,,N,invalid_date,,,,CRM
STR024,,Christchurch,South,NZ,Physical,,2025-04-14,,,,,,,Y,,2.491929,-84.210818,,CRM
STR030,,Christchurch,,,Physical,,invalid_date,,,,,,Y,N,,65.020235,-146.32833,invalid_date,
STR020,,,North,,,MGR368,2024-09-04,2025-02-08,,40.0,,,N,N,,,-171.549501,invalid_date,
STR013,Store_324,Christchurch,North,AU,Physical,MGR374,invalid_date,invalid_date,,,,148803.38,Y,Y,invalid_date,-69.483087,,invalid_date,
STR012,,Christchurch,South,,Ecommerce,MGR7,invalid_date,invalid_date,,43.0,,268034.88,Y,N,,,,2024-09-12,ERP
STR022,,Christchurch,,,Physical,,2025-05-20,invalid_date,,,41172.16,,,Y,,,,invalid_date,ERP
STR006,,Auckland,,AU,Physical,MGR90,invalid_date,2024-09-10,7605.0,,7291.39,129698.74,N,,invalid_date,26.084256,-52.232505,,ERP
STR004,,Auckland,North,NZ,Physical,MGR78,invalid_date,2024-02-19,,,,372244.37,,Y,2024-05-11,88.335507,,2025-09-27,CRM
STR015,Store_329,Auckland,North,NZ,Ecommerce,MGR349,2024-08-28,,7637.0,,,,N,Y,,,-104.485599,invalid_date,ERP
STR011,,Christchurch,North,,Physical,MGR7,,invalid_date,3293.0,,,322335.43,,N,2025-04-02,,,,ERP
STR021,,Wellington,North,NZ,Ecommerce,MGR185,invalid_date,2024-11-30,,,35131.64,,,Y,,29.692549,-162.194789,invalid_date,
STR009,Store_332,Hamilton,North,AU,Ecommerce,MGR144,2025-06-20,2025-06-11,1815.0,,36535.6,250583.98,,N,invalid_date,,,,CRM
STR028,Store_333,Hamilton,South,,Physical,,invalid_date,,,,,,N,N,invalid_date,-74.868223,53.860041,,
STR004,Store_334,Hamilton,South,NZ,Physical,MGR177,,2025-07-18,,,38209.36,411468.73,N,,2025-03-17,-36.325106,,,CRM
STR011,,,,AU,,,2025-06-18,invalid_date,,,,,,Y,2025-09-05,34.903951,-85.441597,invalid_date,
STR015,Store_336,Wellington,North,AU,Ecommerce,MGR474,invalid_date,invalid_date,3477.0,31.0,,193713.69,,,,,136.920711,invalid_date,CRM
STR018,Store_337,Wellington,,,Physical,MGR252,invalid_date,invalid_date,3262.0,49.0,39125.25,,N,N,invalid_date,,-130.906953,2024-10-07,CRM
STR006,,,North,AU,,,2024-08-02,invalid_date,,,41535.94,295546.71,Y,,,,,2025-07-01,
STR009,Store_339,Hamilton,,,Ecommerce,,,,9115.0,23.0,2756.42,408493.79,N,N,2024-05-07,,,,CRM
STR003,Store_340,Auckland,North,AU,Ecommerce,,2025-04-02,2024-08-31,,,,,Y,Y,2024-09-21,-48.888622,-103.260534,,CRM
STR008,Store_341,Wellington,North,NZ,,MGR376,2024-05-19,,,,37442.92,361133.6,Y,N,,,,,ERP
STR009,,Christchurch,North,,Ecommerce,,invalid_date,2025-10-20,,,,277143.89,N,,2024-09-30,,,invalid_date,ERP
STR022,Store_343,Hamilton,South,NZ,Physical,,2025-05-11,,1353.0,41.0,,117421.67,N,N,invalid_date,-66.992647,11.263041,,ERP
STR025,Store_344,Hamilton,,AU,Physical,,invalid_date,invalid_date,,14.0,,,,,2024-10-21,77.993464,4.752165,invalid_date,ERP
STR015,,Wellington,South,,,MGR372,2025-03-19,,,,,,N,N,2024-03-02,,111.925458,2024-01-22,ERP
STR015,,Christchurch,North,AU,Physical,,,invalid_date,1269.0,,,,,,,,,invalid_date,CRM
STR007,Store_347,Auckland,North,NZ,Ecommerce,MGR430,2024-12-04,,,16.0,3540.06,314711.0,Y,,2024-03-12,11.415187,,2024-06-25,ERP
STR029,Store_348,Christchurch,North,NZ,Ecommerce,MGR104,,2025-08-08,8408.0,,,240291.42,Y,Y,invalid_date,,,invalid_date,
STR007,,Auckland,North,AU,Physical,MGR227,2024-07-25,2024-08-20,2509.0,,49142.0,425282.27,N,,,-14.157212,,invalid_date,
STR010,,Auckland,,AU,Physical,MGR101,,,,23.0,,,,N,invalid_date,48.529293,145.586135,invalid_date,ERP
STR010,Store_351,Hamilton,,,Ecommerce,,,2025-08-12,1528.0,,9316.84,246767.43,Y,Y,2024-01-27,,38.273095,,CRM
STR022,,Christchurch,North,AU,Physical,MGR247,2025-07-29,2024-12-21,,,,,Y,,,11.918459,,,CRM
STR001,,Hamilton,,NZ,Physical,MGR386,2025-09-17,invalid_date,,,,129720.17,Y,Y,,,,2024-10-28,ERP
STR020,Store_354,Wellington,,NZ,Ecommerce,MGR283,,invalid_date,,48.0,,290605.97,N,Y,,-72.922217,,2025-05-20,ERP
STR004,Store_355,,North,,,,invalid_date,,,,2531.31,,,,2024-06-22,-71.558764,67.959264,2024-12-20,
STR025,,Auckland,,NZ,,MGR120,invalid_date,invalid_date,6406.0,,4073.52,,N,,,82.616089,,2025-11-06,
STR015,Store_357,Hamilton,North,AU,Ecommerce,MGR494,invalid_date,,4707.0,,,,,N,,,,,ERP
STR003,,,North,,Ecommerce,,2025-05-30,2025-09-07,6239.0,,,116100.3,Y,,,,-177.053145,invalid_date,CRM
STR006,,,,NZ,Physical,MGR454,2024-04-12,invalid_date,9497.0,,,,N,Y,invalid_date,18.637992,,invalid_date,
STR010,,Auckland,South,,,,2024-11-13,,4657.0,7.0,,,,,2025-05-01,,-64.964685,,
STR016,,,South,AU,Ecommerce,,,invalid_date,1091.0,,,,,,,-81.385634,-102.308291,invalid_date,CRM
STR013,,Wellington,,NZ,,,,2025-07-11,4656.0,6.0,5562.51,,N,Y,invalid_date,38.044624,,2025-10-13,ERP
STR011,,,,,Physical,MGR484,,invalid_date,,37.0,,,Y,N,2024-12-15,,143.638817,,CRM
STR027,Store_364,Wellington,North,NZ,Physical,,,invalid_date,,,,122747.56,,N,invalid_date,-66.682234,,,
STR017,Store_365,Wellington,,NZ,Ecommerce,MGR208,2024-01-02,,,40.0,,,,N,invalid_date,41.27632,-113.604957,invalid_date,
STR012,,Wellington,,NZ,Ecommerce,MGR491,invalid_date,invalid_date,,,35930.58,,N,,,-81.601665,-13.132269,2024-07-28,CRM
STR026,,Wellington,,NZ,Physical,MGR175,2024-01-16,,,,38854.93,269804.09,Y,N,2024-09-06,24.376384,123.625898,,
STR008,Store_368,Wellington,North,NZ,Physical,,2024-06-25,invalid_date,6189.0,,,342790.48,N,,invalid_date,,-171.319048,invalid_date,ERP
STR005,,,,NZ,Physical,,2024-07-19,invalid_date,,39.0,30109.17,,,,2024-12-03,40.749702,,,ERP
STR012,,Wellington,North,NZ,,MGR67,,2025-05-10,,22.0,24843.67,159366.87,Y,Y,2024-01-26,33.522482,,,CRM
STR006,Store_371,Hamilton,,AU,Physical,MGR336,2025-02-23,,,,,,Y,,invalid_date,61.138163,,2024-12-14,
STR003,,,,,Ecommerce,,invalid_date,2024-05-01,8152.0,,,262403.93,N,N,2025-06-13,27.033639,,invalid_date,
STR021,Store_373,,,AU,,MGR21,2024-09-12,,,17.0,14732.23,499834.9,Y,N,2024-04-30,-77.527194,,2024-02-14,
STR006,Store_374,Wellington,South,,Physical,MGR320,,,9476.0,,37704.44,,N,,invalid_date,,,invalid_date,
STR024,Store_375,,South,,Ecommerce,MGR66,,,,32.0,6894.38,220251.9,N,,,,,,
STR001,,Hamilton,,NZ,Ecommerce,MGR175,,2024-04-25,,28.0,,,Y,Y,invalid_date,86.479575,141.547583,,CRM
STR014,Store_377,Hamilton,South,NZ,,MGR394,2025-07-25,,,,,,N,N,,,,,
STR018,,,,,Physical,MGR87,,2024-06-01,,18.0,20394.86,,Y,N,invalid_date,,5.308542,,CRM
STR015,,Christchurch,South,,Ecommerce,,2025-05-01,invalid_date,,,,375766.51,,,invalid_date,-76.143544,,invalid_date,CRM
STR021,,Wellington,North,,,,,,,29.0,28344.36,182660.45,Y,,,-30.060029,-136.413851,invalid_date,ERP
STR005,,,North,,Ecommerce,MGR196,,invalid_date,4554.0,39.0,,274331.05,N,N,2024-08-21,81.123575,157.189932,,ERP
STR007,Store_382,,,,Physical,,invalid_date,,,30.0,,266849.01,,N,,46.704606,,,CRM
STR003,,Auckland,North,AU,,MGR53,2024-01-05,,2046.0,8.0,,,N,Y,,13.646229,-12.584358,invalid_date,ERP
STR005,Store_384,Wellington,South,AU,,MGR321,invalid_date,invalid_date,9180.0,,,,,,invalid_date,,111.615925,invalid_date,CRM
STR012,Store_385,Hamilton,,AU,Physical,,,,5533.0,,,,Y,N,invalid_date,-28.990084,,2024-02-18,
STR029,Store_386,Wellington,North,NZ,Ecommerce,,invalid_date,,,,34245.0,309054.01,Y,N,invalid_date,58.676145,-170.504402,,ERP
STR008,,Christchurch,North,NZ,Physical,,2024-08-31,2025-04-07,7198.0,,,114637.21,N,Y,invalid_date,,-148.245628,invalid_date,ERP
STR024,Store_388,,,NZ,Ecommerce,MGR158,invalid_date,,8497.0,,6285.27,349949.42,,,invalid_date,10.129512,102.84661,2024-09-09,ERP
STR003,,Wellington,South,NZ,Physical,MGR177,invalid_date,,,30.0,7625.06,234845.63,N,N,invalid_date,-61.41417,-15.014383,,
STR005,,Wellington,North,NZ,Ecommerce,MGR14,invalid_date,2024-06-27,,43.0,,,Y,Y,2025-08-13,,-139.526298,invalid_date,CRM
STR020,,Hamilton,North,AU,,,,2024-06-06,,18.0,15977.88,264524.05,Y,Y,2025-06-21,86.707577,165.553771,2024-11-04,CRM
STR015,Store_392,Hamilton,,NZ,Ecommerce,,invalid_date,,,,,,Y,,2024-11-30,,,invalid_date,
STR017,Store_393,Hamilton,North,NZ,Physical,MGR228,,invalid_date,,31.0,,,N,,,45.497903,,2024-10-14,
STR016,,Hamilton,,,Ecommerce,MGR411,,,,,11449.79,219057.49,,Y,,-19.062503,,invalid_date,CRM
STR006,Store_395,Auckland,,NZ,,,2024-04-17,2024-10-19,4239.0,,5460.92,,Y,,,36.994521,,invalid_date,CRM
STR015,Store_396,Hamilton,South,,Physical,,invalid_date,2025-07-12,,33.0,,259565.72,,N,,-80.058347,,invalid_date,CRM
STR025,Store_397,Christchurch,North,NZ,,,,invalid_date,1579.0,,44384.89,,Y,,2025-04-08,-66.30888,,,CRM
STR021,,Auckland,,AU,,MGR458,,,,21.0,41053.87,228455.78,Y,,invalid_date,,,,ERP
STR016,,Hamilton,North,,Physical,,,,,,45102.44,239585.16,,N,,,24.761421,2024-02-05,
STR004,Store_400,Christchurch,North,AU,Physical,MGR98,invalid_date,2025-05-17,,,,331788.34,,,,,-103.205865,invalid_date,CRM
STR016,,,South,NZ,Physical,MGR39,,invalid_date,6651.0,,21958.09,354189.22,N,N,,56.234524,-43.56808,invalid_date,
STR017,Store_402,,South,AU,Ecommerce,,invalid_date,2025-11-14,,,,,N,,invalid_date,,,2024-05-20,ERP
STR002,Store_403,,North,NZ,Physical,,2025-06-13,,3932.0,,,499354.35,,N,2024-07-02,-51.551472,-56.505348,invalid_date,CRM
STR009,Store_404,,South,AU,Physical,,2024-12-25,,,,,249661.3,Y,,,,,,ERP
STR006,Store_405,Christchurch,,,Ecommerce,MGR366,,2024-10-31,6050.0,45.0,23117.28,,Y,,2024-11-21,,,2025-07-13,ERP
STR006,,Wellington,North,,Physical,MGR54,invalid_date,invalid_date,,,,296208.78,N,N,,,,2024-07-04,
STR023,Store_407,Hamilton,South,NZ,,,invalid_date,,2084.0,,,183572.07,N,Y,,,-68.40982,invalid_date,ERP
STR017,,Auckland,,,,,,invalid_date,7599.0,21.0,,278891.77,Y,,,,110.24908,2024-09-05,
STR006,Store_409,Auckland,North,AU,Ecommerce,,invalid_date,invalid_date,3589.0,,,,Y,N,,,,2025-07-28,ERP
STR009,,Hamilton,,,Physical,,2024-08-03,invalid_date,3143.0,,,,,N,2025-03-11,77.195259,,invalid_date,
STR027,Store_411,Auckland,North,NZ,Ecommerce,,invalid_date,,8477.0,,21271.16,,Y,N,invalid_date,,,invalid_date,CRM
STR010,Store_412,Wellington,,,Ecommerce,,invalid_date,invalid_date,2437.0,30.0,,123808.34,,,,,,invalid_date,
STR017,Store_413,Wellington,North,,Physical,,2024-07-05,,,9.0,,216292.92,,,2025-01-01,-66.842907,25.229909,invalid_date,CRM
STR030,,Wellington,South,AU,Ecommerce,,,invalid_date,,23.0,21472.49,229042.8,N,Y,2024-12-21,12.359938,,2024-03-21,ERP
STR018,,Wellington,North,,Physical,,2025-04-26,,,,26017.37,308321.84,Y,,,,-56.932643,2025-10-30,ERP
STR003,,Christchurch,,NZ,Ecommerce,MGR377,invalid_date,,,15.0,7256.67,238997.67,Y,N,2024-01-03,,-38.025131,,ERP
STR025,,Hamilton,South,,,,,invalid_date,6927.0,,,305906.3,N,Y,,-19.368947,95.10549,,
STR013,,Christchurch,South,NZ,,,invalid_date,2025-04-30,,,12417.12,340731.6,Y,,invalid_date,,172.945267,invalid_date,ERP
